o0900000	s	A	A	132
o0900001	c	|A×AB₂|	|A×AB₂|	3
o0900009	s	A@t	A@t	1
o0900012	e		-	1
o0900012	s	AB~a	AB~a	47
o0900014	s	AB~b	AB~b	15
o0900023	c	|AB~b×KU₆~a|	|AB~b×KU₆~a|	1
o0900029	c	|AB~a×SUKKAL|	|AB~a×SUKKAL|	3
o0900031	c	|AB~b×ŠA₃~a1|	|AB~b×ŠA₃~a1|	1
o0900041	e		-	1
o0900041	s	AB₂	AB₂	20
o0900047	s	|NUN~a.ME~a|	ABGAL	12
o0900053	s	AD~a	AD~a	12
o0900055	s	AD~c	AD~c	1
o0900056	s	ADAB	ADAB	2
o0900062	s	AK~a	AK~a	3
o0900064	s	AL	AL	34
o0900068	s	ALAN~c	ALAN~c	1
o0900075	s	AM~b	AM~b	1
o0900077	s	AMA~a	AMA~a	12
o0900082	s	AMAR	AMAR	16
o0900089	e		-	1
o0900089	s	AN	AN	212
o0900093	s	ANŠE~a	ANŠE~a	2
o0900094	s	ANŠE~b	ANŠE~b	1
o0900095	s	ANŠE~c	ANŠE~c	1
o0900096	s	ANŠE~e	ANŠE~e	1
o0900100	s	APIN~a	APIN	1
o0900100	s	APIN~a	APIN~a	47
o0900101	s	APIN~b	APIN~b	2
o0900106	s	ARARMA₂~a	ARARMA₂~a	3
o0900111	s	ASAR	ASAR	2
o0900113	e		-	3
o0900113	s	AZ	AZ	2
o0900115	s	BA	BA	139
o0900116	e		-	8
o0900121	s	BAD₃~b1	BAD₃~b1	2
o0900124	s	BAHAR₂~a	BAHAR₂~a	4
o0900127	s	BAHAR₂~b	BAHAR₂~b	6
o0900128	s	BAHAR₂~c	BAHAR₂~c	2
o0900130	s	BALA~a	BALA~a	1
o0900139	s	BAN~b	BAN~b	7
o0900154	s	BAR	BAR	82
o0900158	s	BARA₂~a	BARA₂~a	5
o0900162	s	BARA₃	BARA₃	3
o0900171	s	BIR₃~b	BIR₃~b	2
o0900175	s	BU~a	BU~a	118
o0900177	s	BU~b	BU~b	2
o0900185	c	|BU~a×GIŠ@t|	|BU~a×GIŠ@t|	1
o0900187	c	|BU~a×1(N58)|	|BU~a×1(N58)|	1
o0900189	c	|BU~a&BU~a|	|BU~a&BU~a|	1
o0900199	c	|BU~a+DU₆~a|	|BU~a.DU₆~a|	1
o0900199	c	|BU~a+DU₆~a|	|BU~a+DU₆~a|	6
o0900205	s	BU₃	BU₃	4
o0900205	s	BU₃	BU₃~a	1
o0900207	s	BULUG₃	BULUG₃	5
o0900211	s	BUR~a	BUR~a	2
o0900212	s	BUR~b	BUR~b	1
o0900215	s	BUR₂	BUR₂	4
o0900217	e		-	1
o0900217	s	DA~a	DA~a	62
o0900222	c	|DA~a.LIŠ|	|DA~a.LIŠ|	1
o0900224	s	DAH	DAH	2
o0900225	s	DAM	DAM	4
o0900226	s	DANNA	DANNA	5
o0900228	s	DAR~a	DAR~a	7
o0900229	s	DAR~b	DAR~b	15
o0900235	s	DARA₃~a	DARA₃~a	1
o0900237	s	DARA₃~c	DARA₃~c	1
o0900241	c	|DARA₃~c×KAR₂|	|DARA₃~c×KAR₂|	2
o0900242	c	|DARA₃~d×KAR₂~b|	|DARA₃~d×KAR₂|	1
o0900249	s	DARA₄~a1	DARA₄~a1	5
o0900253	s	DARA₄~c	DARA₄~c	1
o0900254	s	DARA₄~c1	DARA₄~c1	2
o0900255	s	DARA₄~c2	DARA₄~c2	4
o0900257	s	DARA₄~c4	DARA₄~c4	1
o0900260	s	DI	DI	24
o0900264	s	DILMUN	DILMUN	5
o0900269	s	DIM~a	DIM~a	21
o0900270	s	DIM~b	DIM~b	1
o0900271	s	DIM~c	DIM~c	1
o0900276	s	DIN	DIN	6
o0900279	s	DU	DU	87
o0900282	s	DU@g	DU@g	3
o0900287	s	DU₆~b	DU₆~b	4
o0900291	s	DU₇	DU₇	1
o0900296	s	DU₈~c	DU₈~c	14
o0900301	c	|DU₈~c×AMAR|	|DU₈~c×AMAR|	3
o0900305	c	|DU₈~c×UDU~a|	|DU₈~c×UDU~a|	3
o0900309	s	DU₈~c@g	DU₈@g~c	1
o0900309	s	DU₈~c@g	DU₈~c@g	7
o0900312	s	DUB~a	DUB~a	27
o0900315	s	DUB~b	DUB~b	6
o0900331	s	DUG~a	DUG~a	20
o0900334	s	DUG~b	DUG~b	5
o0900349	c	|DUG~b×BIR₃~c|	|DUG~b×BIR₃~c|	1
o0900356	c	|DUG~b×E~a|	|DUG~b×E~a|	1
o0900367	c	|DUG~b×GIŠ|	|DUG~b×GIŠ|	1
o0900378	c	|DUG~a×KU₆~a|	|DUG~a×KU₆~a|	1
o0900382	c	|DUG~b×KUR~b|	|DUG~b×KUR~b|	1
o0900389	c	|DUG~b×LAM~a|	|DUG~b×LAM~a|	1
o0900391	c	|DUG~b×MAŠ|	|DUG~b×MAŠ|	1
o0900394	c	|DUG~a×1(N57)|	|DUG~a×1(N57)|	2
o0900395	c	|DUG~b×1(N57)|	|DUG~b×1(N57)|	1
o0900403	c	|DUG~b×3(N57)|	|DUG~b×3(N57)|	1
o0900408	c	|DUG~b×NAGA~a|	|DUG~b×NAGA~a|	3
o0900412	c	|DUG~b×(NI~a@g.ZATU779)|	|DUG~b×(NI~a@g.ZATU779)|	1
o0900414	c	|DUG~b×SA~a|	|DUG~b×SA~a|	1
o0900425	c	|DUG~b×SIG₇|	|DUG~b×SIG₇|	1
o0900429	c	|DUG~b×SUKUD~d|	|DUG~b×SUKUD~d|	1
o0900439	c	|DUG~b×TAK₄~a|	|DUG~b×TAK₄~a|	1
o0900441	c	|DUG~b×(TAK₄~a.SA~a)|	|DUG~b×(TAK₄~a.SA~a)|	1
o0900461	c	|DUG~b×X|	|DUG~b×X|	14
o0900464	c	|DUG~b×ZATU707~a|	|DUG~b×ZATU707~a|	1
o0900468	c	|DUG~b×ZATU779|	|DUG~b×ZATU779|	2
o0900484	s	DUR~b	DUR~b	9
o0900485	s	DUR₂	DUR₂	17
o0900487	s	E~a	E~a	6
o0900488	s	E~b	E~b	2
o0900493	e		-	3
o0900493	s	E₂~a	E₂~a	77
o0900494	e		-	16
o0900494	s	E₂~b	E₂~b	61
o0900499	c	|E₂~b.LIŠ|	|E₂~b.LIŠ|	1
o0900503	c	|E₂~a×1(N58@t)|	|E₂~a×1(N57)@t|	3
o0900506	c	|E₂~a×3(N58)|	|E₂~a×3(N58)|	1
o0900516	e		-	1
o0900516	s	EN~a	EN	1
o0900516	s	EN~a	EN~a	282
o0900517	s	EN~b	EN~b	3
o0900529	e		-	15
o0900529	s	EN₂	EN₂	2
o0900531	c	|EN₂.E₂~a|	|EN₂.E₂~a|	3
o0900532	c	|EN₂.E₂~b|	|EN₂.E₂~b|	12
o0900541	s	ERIM~a	ERIM~a	29
o0900545	s	ERIN	ERIN	19
o0900546	e		-	6
o0900546	s	EŠDA	EŠDA	8
o0900548	s	EŠGAR	EŠGAR	3
o0900550	s	EZEN~a	EZEN~a	1
o0900552	s	EZEN~b	EZEN~b	13
o0900581	c	|EZEN~a×SU~a|	|EZEN~a×SU~a|	2
o0900587	c	|EZEN~a×X|	|EZEN~a×X|	1
o0900592	s	EZEN~b@t	EZEN~b@t	1
o0900594	s	EZINU~a	EZINU~a	3
o0900602	s	GA~a	GA~a	25
o0900616	s	GA₂~a1	GA₂~a1	14
o0900617	s	GA₂~a2	GA₂~a2	16
o0900625	c	|GA₂~b×DUB~a|	|GA₂~b×DUB~a|	1
o0900630	c	|GA₂~a1×EN~a|	|GA₂~a1×EN~a|	2
o0900657	c	|GA₂~a1×KU₆~a|	|GA₂~a1×KU₆~a|	1
o0900671	c	|GA₂~a2×3(N57)|	|GA₂~a2×3(N57)|	1
o0900680	c	|GA₂~a1×NIM~b1|	|GA₂~a2×NIM~b1|	1
o0900694	c	|GA₂~a1×SUKUD|	|GA₂~a1×SUKUD|	2
