409					𒜭	BALA~a	BALA~a	BALA-A
410					𒜮	BALA~b	BALA~b	BALA-B
410.1					𒜯	BALA~b	BALA~b~v1	BALA-B VARIANT 1
411					𒜰	BALAG	BALAG	BALAG
411.1					𒜱	BALAG	BALAG~v1	BALAG VARIANT 1
412					𒜲	BAN~a	BAN~a	BAN-A
412.1					𒜳	BAN~a	BAN~a~v1	BAN-A VARIANT 1
412.2					𒜴	BAN~a	BAN~a~v2	BAN-A VARIANT 2
413					𒜵	BAN~b	BAN~b	BAN-B
414					𒜶	BANSZUR~a	BANŠUR~a	BANSHUR-A
415					𒜷	BANSZUR~a@t	BANŠUR~a@t	BANSHUR-A TENU
416					𒜸	BANSZUR~b1	BANŠUR~b1	BANSHUR-B1
417					𒜹	BANSZUR~b2	BANŠUR~b2	BANSHUR-B2
418					𒜺	BANSZUR~c	BANŠUR~c	BANSHUR-C
419					𒜻	BAPPIR~a	BAPPIR~a	BAPPIR-A
420					𒜼	BAPPIR~b	BAPPIR~b	BAPPIR-B
421					𒜽	BAPPIR~c	BAPPIR~c	BAPPIR-C
422					𒜾	BAPPIR~d	BAPPIR~d	BAPPIR-D
423					𒜿	BAPPIR~e	BAPPIR~e	BAPPIR-E
424					𒝀	BAPPIR~f	BAPPIR~f	BAPPIR-F
425					𒝁	BAR	BAR	BAR
426					𒝂	BARA2~a	BARA₂~a	BARA2-A
426.1					𒝃	BARA2~a	BARA₂~a~v1	BARA2-A VARIANT 1
427					𒝄	BARA2~b	BARA₂~b	BARA2-B
427.1					𒝅	BARA2~b	BARA₂~b~v1	BARA2-B VARIANT 1
428					𒝆	BARA3	BARA₃	BARA3
429					𒝇	BIR~a	BIR~a	BIR-A
430					𒝈	BIR~b	BIR~b	BIR-B
431					𒝉	BIR~c	BIR~c	BIR-C
432					𒝊	BIR3~a	BIR₃~a	BIR3-A
432.1					𒝋	BIR3~a	BIR₃~a~v1	BIR3-A VARIANT 1
433					𒝌	BIR3~b	BIR₃~b	BIR3-B
433.1					𒝍	BIR3~b	BIR₃~b~v1	BIR3-B VARIANT 1
434					𒝎	BIR3~c	BIR₃~c	BIR3-C
435					𒝏	BU~a	BU~a	BU-A
435.1					𒝐	BU~a	BU~a~v1	BU-A VARIANT 1
436					𒝑	BU~b	BU~b	BU-B
437					𒝒	BU3	BU₃	BU3
438					𒝓	BULUG	BULUG	BULUG
439					𒝔	BULUG3	BULUG₃	BULUG3
440					𒝕	BUR~a	BUR~a	BUR-A
441					𒝖	BUR~b	BUR~b	BUR-B
442					𒝗	BUR~c	BUR~c	BUR-C
443					𒝘	BUR~d	BUR~d	BUR-D
444					𒝙	BUR2	BUR₂	BUR2
445					𒝚	DA~a	DA~a	DA-A
446					𒝛	DA~b	DA~b	DA-B
447					𒝜	DA~c	DA~c	DA-C
448					𒝝	DA~d	DA~d	DA-D
449	remove				𒝞	DAG	DAG	DAG
450					𒝟	DAH	DAH	DAH
451					𒝠	DAM	DAM	DAM
452					𒝡	DANNA	DANNA	DANNA
453					𒝢	DAR~a	DAR~a	DAR-A
454					𒝣	DAR~b	DAR~b	DAR-B
455					𒝤	DAR~c	DAR~c	DAR-C
456					𒝥	DAR~d	DAR~d	DAR-D
457					𒝦	DARA3~a	DARA₃~a	DARA3-A
458					𒝧	DARA3~b	DARA₃~b	DARA3-B
459					𒝨	DARA3~c	DARA₃~c	DARA3-C
459.1					𒝩	DARA3~c	DARA₃~c~v1	DARA3-C VARIANT 1
460					𒝪	DARA3~d	DARA₃~d	DARA3-D
461					𒝫	DARA4~a1	DARA₄~a1	DARA4-A1
462					𒝬	DARA4~a2	DARA₄~a2	DARA4-A2
463					𒝭	DARA4~a3	DARA₄~a3	DARA4-A3
464					𒝮	DARA4~b	DARA₄~b	DARA4-B
465					𒝯	DARA4~c1	DARA₄~c1	DARA4-C1
466					𒝰	DARA4~c2	DARA₄~c2	DARA4-C2
467					𒝱	DARA4~c3	DARA₄~c3	DARA4-C3
468					𒝲	DARA4~c4	DARA₄~c4	DARA4-C4
469					𒝳	DARA4~c5	DARA₄~c5	DARA4-C5
470					𒝴	DI	DI	DI
471					𒝵	DI@t	DI@t	DI TENU
472					𒝶	DIB	DIB	DIB
472.1					𒝷	DIB	DIB~v1	DIB VARIANT 1
473					𒝸	DILMUN	DILMUN	DILMUN
473.1					𒝹	DILMUN	DILMUN~v1	DILMUN VARIANT 1
473.2					𒝺	DILMUN	DILMUN~v2	DILMUN VARIANT 2
474					𒝻	DIM~a	DIM~a	DIM-A
475					𒝼	DIM~b	DIM~b	DIM-B
476					𒝽	DIM~c	DIM~c	DIM-C
477					𒝾	DIN	DIN	DIN
478					𒝿	DIN@t	DIN@t	DIN TENU
479					𒞀	DU	DU	DU
480					𒞁	DU@g	DU@g	DU GUNU
481					𒞂	DU6~a	DU₆~a	DU6-A
481.1					𒞃	DU6~a	DU₆~a~v1	DU6-A VARIANT 1
482					𒞄	DU6~b	DU₆~b	DU6-B
483					𒞅	DU6~c	DU₆~c	DU6-C
484					𒞆	DU7	DU₇	DU7
485					𒞇	DU8~a	DU₈~a	DU8-A
486					𒞈	DU8~b	DU₈~b	DU8-B
486.1					𒞉	DU8~b	DU₈~b~v1	DU8-B VARIANT 1
487					𒞊	DU8~c	DU₈~c	DU8-C
488					𒞋	DU8~c@g	DU₈~c@g	DU8-C GUNU
488.1					𒞌	DU8~c@g	DU₈~c@g~v1	DU8-C GUNU VARIANT 1
489					𒞍	DUB~a	DUB~a	DUB-A
490					𒞎	DUB~b	DUB~b	DUB-B
490.1					𒞏	DUB~b	DUB~b~v1	DUB-B VARIANT 1
490.2					𒞐	DUB~b	DUB~b~v2	DUB-B VARIANT 2
490.3					𒞑	DUB~b	DUB~b~v3	DUB-B VARIANT 3
490.4					𒞒	DUB~b	DUB~b~v4	DUB-B VARIANT 4
491					𒞓	DUB~c	DUB~c	DUB-C
492					𒞔	DUB~d	DUB~d	DUB-D
493					𒞕	DUB~e	DUB~e	DUB-E
494					𒞖	DUB~f	DUB~f	DUB-F
495					𒞗	DUB2	DUB₂	DUB2
496					𒞘	DUG~a	DUG~a	DUG-A
496.1					𒞙	DUG~a	DUG~a~v1	DUG-A VARIANT 1
496.2					𒞚	DUG~a	DUG~a~v2	DUG-A VARIANT 2
497					𒞛	DUG~b	DUG~b	DUG-B
497.1					𒞜	DUG~b	DUG~b~v1	DUG-B VARIANT 1
498					𒞝	DUG~c	DUG~c~v1	DUG-C
498.1					𒞞	DUG~c	DUG~c~v3	DUG-C VARIANT 1
499					𒞟	DUG~c@t	DUG~c@t	DUG-C TENU
500	delete			# Duplicates 499 DUG~c@t 𒞟	𒞠	DUG~d	DUG~d	DUG-D
501					𒞡	DUGUD	DUGUD	DUGUD
502					𒞢	DUR~a	DUR~a	DUR-A
503					𒞣	DUR~b	DUR~b	DUR-B
504					𒞤	DUR2	DUR₂	DUR2
505					𒞥	E~a	E~a	E-A
506					𒞦	E~b	E~b	E-B
507					𒞧	E~c	E~c	E-C
508					𒞨	E~d	E~d	E-D
509	remove				𒞩	E~e	E~e	E-E
510					𒞪	E2~a	E₂~a	E2-A
511					𒞫	E2~b	E₂~b	E2-B
512					𒞬	E2~c	E₂~c	E2-C
513					𒞭	E2~d	E₂~d	E2-D
514					𒞮	E3~a	E₃~a	E3-A
515					𒞯	E3~b	E₃~b	E3-B
516					𒞰	EDIN	EDIN	EDIN
517					𒞱	EN~a	EN~a	EN-A
517.1					𒞲	EN~a	EN~a~v1	EN-A VARIANT 1
517.2					𒞳	EN~a	EN~a~v2	EN-A VARIANT 2
517.3					𒞴	EN~a	EN~a~v3	EN-A VARIANT 3
518					𒞵	EN~b	EN~b	EN-B
518.1					𒞶	EN~b	EN~b~v1	EN-B VARIANT 1
519					𒞷	EN~b@t	EN~b@t	EN-B TENU
520					𒞸	EN~c	EN~c	EN-C
520.1					𒞹	EN~c	EN~c~v1	EN-C VARIANT 1
521					𒞺	EN~e	EN~e	EN-E
522					𒞻	EN@g~a	EN@g~a	EN GUNU-A
523					𒞼	EN@g~b	EN@g~b	EN GUNU-B
524					𒞽	EN2	EN₂	EN2
525					𒞾	ENDIB	ENDIB	ENDIB
526					𒞿	ENGIZ	ENGIZ	ENGIZ
527					𒟀	ENKUM	ENKUM	ENKUM
527.1					𒟁	ENKUM	ENKUM~v1	ENKUM VARIANT 1
528					𒟂	ENLIL	ENLIL	ENLIL
529	remove				𒟃	ENSI	ENSI	ENSI
530	remove				𒟄	ENSI2	ENSI₂	ENSI2
531					𒟅	ERIM~a	ERIM~a	ERIM-A
532					𒟆	ERIM~b1	ERIM~b1	ERIM-B1
533					𒟇	ERIM~b2	ERIM~b2	ERIM-B2
534					𒟈	ERIM2	ERIM₂	ERIM2
535					𒟉	ERIN	ERIN	ERIN
536					𒟊	ESZDA	EŠDA	ESHDA
537					𒟋	ESZGAR	EŠGAR	ESHGAR
538					𒟌	EZEN~a	EZEN~a	EZEN-A
538.1					𒟍	EZEN~a	EZEN~a~v1	EZEN-A VARIANT 1
539					𒟎	EZEN~b	EZEN~b	EZEN-B
540					𒟏	EZEN~b@t	EZEN~b@t	EZEN-B TENU
541	delete			# Duplicates 540 EZEN~b@t 𒟏	𒟐	EZEN~c	EZEN~c	EZEN-C
542					𒟑	EZINU~a	EZINU~a	EZINU-A
543					𒟒	EZINU~b	EZINU~b	EZINU-B
544					𒟓	EZINU~c	EZINU~c	EZINU-C
545					𒟔	EZINU~d	EZINU~d	EZINU-D
546					𒟕	GA~a	GA~a	GA-A
546.1					𒟖	GA~a	GA~a~v1	GA-A VARIANT 1
546.2					𒟗	GA~a	GA~a~v2	GA-A VARIANT 2
546.3					𒟘	GA~a	GA~a~v3	GA-A VARIANT 3
546.4					𒟙	GA~a	GA~a~v4	GA-A VARIANT 4
547					𒟚	GA~b	GA~b	GA-B
548					𒟛	GA~c	GA~c	GA-C
549					𒟜	GA2~a1	GA₂~a1	GA2-A1
550					𒟝	GA2~a2	GA₂~a2	GA2-A2
551					𒟞	GA2~a3	GA₂~a3	GA2-A3
552					𒟟	GA2~a4	GA₂~a4	GA2-A4
553					𒟠	GA2~b	GA₂~b	GA2-B
554					𒟡	GA2~c	GA₂~c	GA2-C
555					𒟢	GA’AR~a1	GAʾAR~a1	GAAR-A1
556					𒟣	GA’AR~a2	GAʾAR~a2	GAAR-A2
557					𒟤	GA’AR~b1	GAʾAR~b1	GAAR-B1
558					𒟥	GA’AR~b2	GAʾAR~b2	GAAR-B2
559					𒟦	GADA~a	GADA~a	GADA-A
560					𒟧	GADA~b	GADA~b	GADA-B
561					𒟨	GADA~b@g	GADA~b@g	GADA-B GUNU
562					𒟩	GAL~a	GAL~a	GAL-A
563					𒟪	GAL~b	GAL~b	GAL-B
564					𒟫	GALGA~a	GALGA~a	GALGA-A
565					𒟬	GALGA~b	GALGA~b	GALGA-B
566					𒟭	GAN~a	GAN~a	GAN-A
566.1					𒟮	GAN~a	GAN~a~v1	GAN-A VARIANT 1
567					𒟯	GAN~b	GAN~b	GAN-B
567.1					𒟰	GAN~b	GAN~b~v1	GAN-B VARIANT 1
567.2					𒟱	GAN~b	GAN~b~v2	GAN-B VARIANT 2
567.3					𒟲	GAN~b	GAN~b~v3	GAN-B VARIANT 3
568					𒟳	GAN~c	GAN~c	GAN-C
568.1					𒟴	GAN~c	GAN~c~v1	GAN-C VARIANT 1
569	remove				𒟵	GAN~d	GAN~d	GAN-D
570					𒟶	GAN2	GAN₂	GAN2
571					𒟷	GAR	GAR	GAR
572					𒟸	GAR@g~a	GAR@g~a	GAR GUNU-A
573					𒟹	GAR@g~b	GAR@g~b	GAR GUNU-B
574					𒟺	GAR@g~c	GAR@g~c	GAR GUNU-C
575					𒟻	GAR3	GAR₃	GAR3
576					𒟼	GARA2~a	GARA₂~a	GARA2-A
577					𒟽	GARA2~b	GARA₂~b	GARA2-B
578					𒟾	GAZI	GAZI	GAZI
579					𒟿	GESZTIN~a	GEŠTIN~a	GESHTIN-A
580	remove				𒠀	GESZTIN~c	GEŠTIN~c	GESHTIN-C
581					𒠁	GESZTU~a	GEŠTU~a	GESHTU-A
581.1					𒠂	GESZTU~a	GEŠTU~a~v1	GESHTU-A VARIANT 1
581.2					𒠃	GESZTU~a	GEŠTU~a~v2	GESHTU-A VARIANT 2
582					𒠄	GESZTU~b	GEŠTU~b	GESHTU-B
583					𒠅	GESZTU~c3	GEŠTU~c3	GESHTU-C3
583.1					𒠆	GESZTU~c3	GEŠTU~c3~v1	GESHTU-C3 VARIANT 1
584					𒠇	GESZTU~c5	GEŠTU~c5	GESHTU-C5
585					𒠈	GI	GI	GI
585.1					𒠉	GI	GI~v1	GI VARIANT 1
586					𒠊	GI@t	GI@t	GI TENU
587					𒠋	GI4~a	GI₄~a	GI4-A
588					𒠌	GI4~b	GI₄~b	GI4-B
589					𒠍	GI6	GI₆	GI6
589.1					𒠎	GI6	GI₆~v1	GI6 VARIANT 1
590					𒠏	GIBIL	GIBIL	GIBIL
591					𒠐	GIBIL@t	GIBIL@t	GIBIL TENU
592					𒠑	GIBIL6	GIBIL₆	GIBIL6
593	remove				𒠒	GIG	GIG	GIG
594	remove				𒠓	GIL	GIL	GIL
595					𒠔	GIR~a	GIR~a	GIR-A
596					𒠕	GIR~b	GIR~b	GIR-B
596.1					𒠖	GIR~b	GIR~b~v1	GIR-B VARIANT 1
597					𒠗	GIR~c	GIR~c	GIR-C
598					𒠘	GIR~d	GIR~d	GIR-D
599					𒠙	GIR2~a	GIR₂~a	GIR2-A
600					𒠚	GIR2~b	GIR₂~b	GIR2-B
601					𒠛	GIR3~a	GIR₃~a	GIR3-A
602					𒠜	GIR3~b	GIR₃~b	GIR3-B
603					𒠝	GIR3~c	GIR₃~c	GIR3-C
604					𒠞	GIR3@g~a	GIR₃@g~a	GIR3 GUNU-A
605					𒠟	GIR3@g~b	GIR₃@g~b	GIR3 GUNU-B
606					𒠠	GIR3@g~c	GIR₃@g~c	GIR3 GUNU-C
607	remove				𒠡	GIR4	GIR₄	GIR4
608					𒠢	GISAL~a	GISAL~a	GISAL-A
609					𒠣	GISAL~b	GISAL~b	GISAL-B
610					𒠤	GISZ	GIŠ	GISH
611	remove				𒠥	GISZ~x	GIŠ~v	GISH-X
612					𒠦	GISZ@t	GIŠ@t	GISH TENU
613					𒠧	GISZ3~a	GIŠ₃~a	GISH3-A
614					𒠨	GISZ3~b	GIŠ₃~b	GISH3-B
615					𒠩	GISZGAL	GIŠGAL	GISHGAL
615.1					𒠪	GISZGAL	GIŠGAL~v1	GISHGAL VARIANT 1
616					𒠫	GISZIMMAR~a1	GIŠIMMAR~a1	GISHIMMAR-A1
617					𒠬	GISZIMMAR~a2	GIŠIMMAR~a2	GISHIMMAR-A2
618					𒠭	GISZIMMAR~a3	GIŠIMMAR~a3	GISHIMMAR-A3
619					𒠮	GISZIMMAR~b1	GIŠIMMAR~b1	GISHIMMAR-B1
619.1					𒠯	GISZIMMAR~b1	GIŠIMMAR~b1~v1	GISHIMMAR-B1 VARIANT 1
619.2					𒠰	GISZIMMAR~b1	GIŠIMMAR~b1~v2	GISHIMMAR-B1 VARIANT 2
620					𒠱	GISZIMMAR~b3	GIŠIMMAR~b3	GISHIMMAR-B3
621	rename		PROTO-CUNEIFORM SIGN GIZZAL-V		𒠲	GIZZAL~x	GIZZAL~v	GIZZAL-X
622					𒠳	GU	GU	GU
623					𒠴	GU2	GU₂	GU2
624					𒠵	GU4	GU₄	GU4
624.1					𒠶	GU4	GU₄~v1	GU4 VARIANT 1
625					𒠷	GU4@g	GU₄@g	GU4 GUNU
626					𒠸	GU7	GU₇	GU7
626.1					𒠹	GU7	GU₇~v1	GU7 VARIANT 1
627					𒠺	GUB3~a	GUB₃~a	GUB3-A
628					𒠻	GUB3~b	GUB₃~b	GUB3-B
629					𒠼	GUB3~c	GUB₃~c	GUB3-C
630					𒠽	GUB3~d	GUB₃~d	GUB3-D
631					𒠾	GUG2	GUG₂	GUG2
631.1					𒠿	GUG2	GUG₂~v1	GUG2 VARIANT 1
632					𒡀	GUG2@t	GUG₂@t	GUG2 TENU
633					𒡁	GUKKAL~a	GUKKAL~a	GUKKAL-A
634					𒡂	GUKKAL~b	GUKKAL~b	GUKKAL-B
635					𒡃	GUKKAL~c	GUKKAL~c	GUKKAL-C
636					𒡄	GUKKAL~d	GUKKAL~d	GUKKAL-D
637					𒡅	GUL	GUL	GUL
638					𒡆	GUM~a	GUM~a	GUM-A
639					𒡇	GUM~b	GUM~b	GUM-B
639.1					𒡈	GUM~b	GUM~b~v1	GUM-B VARIANT 1
640					𒡉	GUM~b@n	GUM~b@n	GUM-B NUTILLU
640.1					𒡊	GUM~b@n	GUM~b@n~v1	GUM-B NUTILLU VARIANT 1
641					𒡋	GUN3~a	GUN₃~a	GUN3-A
642					𒡌	GUN3~b	GUN₃~b	GUN3-B
643					𒡍	GUR	GUR	GUR
644					𒡎	GURUSZ~a	GURUŠ~a	GURUSH-A
644.1					𒡏	GURUSZ~a	GURUŠ~a~v1	GURUSH-A VARIANT 1
645					𒡐	GURUSZ~b	GURUŠ~b	GURUSH-B
646					𒡑	GURUSZDA	GURUŠDA	GURUSHDA
647					𒡒	HAL	HAL	HAL
648					𒡓	HALUB	HALUB	HALUB
649					𒡔	HASZHUR	HAŠHUR	HASHHUR
650					𒡕	HI	HI	HI
651					𒡖	HI@g~a	HI@g~a	HI GUNU-A
652					𒡗	HI@g~b	HI@g~b	HI GUNU-B
653					𒡘	HI@g~c	HI@g~c	HI GUNU-C
654	remove				𒡙	HUB2	HUB₂	HUB2
655					𒡚	I	I	I
656					𒡛	IB~a	IB~a	IB-A
657					𒡜	IB~a@n	IB~a@n	IB-A NUTILLU
658					𒡝	IB~b	IB~b	IB-B
659					𒡞	IDIGNA	IDIGNA	IDIGNA
659.1					𒡟	IDIGNA	IDIGNA~v1	IDIGNA VARIANT 1
660					𒡠	IG~a	IG~a	IG-A
661					𒡡	IG~b	IG~b	IG-B
662	remove				𒡢	IGI	IGI	IGI
663					𒡣	IL	IL	IL
664					𒡤	ILDUM~a	ILDUM~a	ILDUM-A
665					𒡥	ILDUM~b	ILDUM~b	ILDUM-B
666					𒡦	IM~a	IM~a	IM-A
667	remove				𒡧	IM~a@g	IM~a@g	IM-A GUNU
668					𒡨	IM~b	IM~b	IM-B
669					𒡩	IN~b	IN~b	IN-B
669.1					𒡪	IN~b	IN~b~v1	IN-B VARIANT 1
670					𒡫	IN~d	IN~d	IN-D
671					𒡬	IR~a	IR~a	IR-A
672					𒡭	IR~b	IR~b	IR-B
673					𒡮	IR~c	IR~c	IR-C
674					𒡯	IR~d	IR~d	IR-D
675					𒡰	IR11	IR₁₁	IR11
675.1					𒡱	IR11	IR₁₁~v1	IR11 VARIANT 1
676					𒡲	IRHAN	IRHAN	IRHAN
677					𒡳	ISZ~a	IŠ~a	ISH-A
677.1					𒡴	ISZ~a	IŠ~a~v1	ISH-A VARIANT 1
678	newglyph	12876		NEW GLYPH=𒡶	𒡵	ISZ~b	IŠ~b	ISH-B
678.1	newglyph	12875		NEW GLYPH=𒡵	𒡶	ISZ~b	IŠ~b~v1	ISH-B VARIANT 1
678.2					𒡷	ISZ~b	IŠ~b~v2	ISH-B VARIANT 2
678.3					𒡸	ISZ~b	IŠ~b~v3	ISH-B VARIANT 3
678.4					𒡹	ISZ~b	IŠ~b~v4	ISH-B VARIANT 4
678.5					𒡺	ISZ~b	IŠ~b~v5	ISH-B VARIANT 5
679					𒡻	ISZ~c	IŠ~c	ISH-C
680					𒡼	KA~a	KA~a	KA-A
681					𒡽	KA2~a	KA₂~a	KA2-A
682					𒡾	KA2~b	KA₂~b	KA2-B
683					𒡿	KA2~c	KA₂~c	KA2-C
684	remove				𒢀	KA2~d	KA₂~d	KA2-D
685					𒢁	KAB	KAB	KAB
686					𒢂	KAD4~a	KAD₄~a	KAD4-A
687					𒢃	KAD4~b	KAD₄~b	KAD4-B
688					𒢄	KAD4~c1	KAD₄~c1	KAD4-C1
689					𒢅	KAD4~c2	KAD₄~c2	KAD4-C2
690					𒢆	KAK~a	KAK~a	KAK-A
691					𒢇	KAK~b	KAK~b	KAK-B
692					𒢈	KAL~a	KAL~a	KAL-A
693					𒢉	KAL~b1	KAL~b1	KAL-B1
693.1					𒢊	KAL~b1	KAL~b1~v1	KAL-B1 VARIANT 1
694					𒢋	KAL~b2	KAL~b2	KAL-B2
695					𒢌	KALAM~a	KALAM~a	KALAM-A
696					𒢍	KALAM~b	KALAM~b	KALAM-B
697					𒢎	KALAM~c	KALAM~c	KALAM-C
698					𒢏	KALAM~d	KALAM~d	KALAM-D
699					𒢐	KALAM~e	KALAM~e	KALAM-E
700					𒢑	KALAM~f	KALAM~f	KALAM-F
701					𒢒	KAR	KAR	KAR
702					𒢓	KAR2~a	KAR₂~a	KAR2-A
703					𒢔	KAR2~b	KAR₂~b	KAR2-B
704					𒢕	KASZ~a	KAŠ~a	KASH-A
704.1					𒢖	KASZ~a	KAŠ~a~v1	KASH-A VARIANT 1
705					𒢗	KASZ~b	KAŠ~b	KASH-B
705.1					𒢘	KASZ~b	KAŠ~b~v1	KASH-B VARIANT 1
706					𒢙	KASZ~b@t	KAŠ~b@t	KASH-B TENU
707					𒢚	KASZ~c	KAŠ~c	KASH-C
708					𒢛	KASZ~d	KAŠ~d	KASH-D
709					𒢜	KASKAL	KASKAL	KASKAL
710					𒢝	KASKAL@g	KASKAL@g	KASKAL GUNU
711	remove				𒢞	KESZ2	KEŠ₂	KESH2
712					𒢟	KI	KI	KI
713					𒢠	KI@n	KI@n	KI NUTILLU
714					𒢡	KIB	KIB	KIB
715					𒢢	KIB@g	KIB@g	KIB GUNU
716					𒢣	KID~a	KID~a	KID-A
717					𒢤	KID~b	KID~b	KID-B
718					𒢥	KID~c	KID~c	KID-C
719					𒢦	KID~d	KID~d	KID-D
720					𒢧	KID~e	KID~e	KID-E
721					𒢨	KIN	KIN	KIN
722					𒢩	KIN2~a	KIN₂~a	KIN2-A
723					𒢪	KIN2~c	KIN₂~c	KIN2-C
724					𒢫	KIN2~d	KIN₂~d	KIN2-D
725					𒢬	KIN2~e	KIN₂~e	KIN2-E
726					𒢭	KINGAL	KINGAL	KINGAL
726.1					𒢮	KINGAL	KINGAL~v1	KINGAL VARIANT 1
727					𒢯	KIR11	KIR₁₁	KIR11
728					𒢰	KISAL~a1	KISAL~a1	KISAL-A1
729					𒢱	KISAL~a2	KISAL~a2	KISAL-A2
730					𒢲	KISAL~b1	KISAL~b1	KISAL-B1
731					𒢳	KISAL~b2	KISAL~b2	KISAL-B2
732					𒢴	KISAL~b2@t	KISAL~b2@t	KISAL-B2 TENU
733					𒢵	KISAL~b3	KISAL~b3	KISAL-B3
734					𒢶	KISZ	KIŠ	KISH
734.1					𒢷	KISZ	KIŠ~v1	KISH VARIANT 1
735					𒢸	KISZIK~a	KIŠIK~a	KISHIK-A
736					𒢹	KISZIK~b	KIŠIK~b	KISHIK-B
737					𒢺	KISIM~a	KISIM~a	KISIM-A
738					𒢻	KISIM~b	KISIM~b	KISIM-B
738.1					𒢼	KISIM~b	KISIM~b~v1	KISIM-B VARIANT 1
738.2					𒢽	KISIM~b	KISIM~b~v2	KISIM-B VARIANT 2
738.3					𒢾	KISIM~b	KISIM~b~v3	KISIM-B VARIANT 3
739					𒢿	KISIM~c	KISIM~c	KISIM-C
740					𒣀	KITI	KITI	KITI
740.1					𒣁	KITI	KITI~v1	KITI VARIANT 1
741					𒣂	KU~a	KU~a	KU-A
742	remove				𒣃	KU~a@t	KU~a@t	KU-A TENU
743					𒣄	KU~b1	KU~b1	KU-B1
744					𒣅	KU~b2	KU~b2	KU-B2
745					𒣆	KU3~a	KU₃~a	KU3-A
746					𒣇	KU3~c	KU₃~c	KU3-C
747					𒣈	KU6~a	KU₆~a	KU6-A
748					𒣉	KU6~a@s	KU₆~a@s	KU6-A SHESSHIG
749					𒣊	KU6~c	KU₆~c	KU6-C
750					𒣋	KU6~d	KU₆~d	KU6-D
751	remove				𒣌	KUN	KUN	KUN
752					𒣍	KUR~a	KUR~a	KUR-A
753					𒣎	KUR~b	KUR~b	KUR-B
754					𒣏	KUR~c	KUR~c	KUR-C
754.1					𒣐	KUR~c	KUR~c~v1	KUR-C VARIANT 1
755					𒣑	KUR~d	KUR~d	KUR-D
756					𒣒	KUR@g~a	KUR@g~a	KUR GUNU-A
757					𒣓	KUR@g~b	KUR@g~b	KUR GUNU-B
758					𒣔	KUSZU2~a	KUŠU₂~a	KUSHU2-A
759					𒣕	KUSZU2~b	KUŠU₂~b	KUSHU2-B
760					𒣖	KUSZU2~c	KUŠU₂~c	KUSHU2-C
761					𒣗	KUSZU2~d	KUŠU₂~d	KUSHU2-D
762					𒣘	KUSZU2~e	KUŠU₂~e	KUSHU2-E
763					𒣙	KUSZU2~f	KUŠU₂~f	KUSHU2-F
764					𒣚	LA~b	LA~b	LA-B
765					𒣛	LA~c	LA~c	LA-C
766					𒣜	LA~d	LA~d	LA-D
767	remove				𒣝	LA~e	LA~e	LA-E
768					𒣞	LA2	LA₂	LA2
769					𒣟	LAGAB~a	LAGAB~a	LAGAB-A
770					𒣠	LAGAB~b	LAGAB~b	LAGAB-B
771					𒣡	LAGAR~a	LAGAR~a	LAGAR-A
772					𒣢	LAGAR~a@r	LAGAR~a@r	LAGAR-A REVERSED
773					𒣣	LAGAR~b1	LAGAR~b1	LAGAR-B1
774					𒣤	LAGAR~b2	LAGAR~b2	LAGAR-B2
775					𒣥	LAGAR~c	LAGAR~c	LAGAR-C
776					𒣦	LAHTAN2	LAHTAN₂	LAHTAN2
777	remove				𒣧	LAK025	LAK025	LAK025
778	remove				𒣨	LAK050	LAK050	LAK050
779	remove				𒣩	LAK172	LAK172	LAK172
780	remove				𒣪	LAK251	LAK251	LAK251
781	remove				𒣫	LAK350	LAK350	LAK350
782	remove				𒣬	LAK777	LAK777	LAK777
783					𒣭	LAL2~a	LAL₂~a	LAL2-A
784					𒣮	LAL2~b	LAL₂~b	LAL2-B
785					𒣯	LAL3~a	LAL₃~a	LAL3-A
786					𒣰	LAL3~b	LAL₃~b	LAL3-B
787	remove				𒣱	LAL3~c	LAL₃~c	LAL3-C
788					𒣲	LAM~a	LAM~a	LAM-A
789					𒣳	LAM~b	LAM~b	LAM-B
789.1					𒣴	LAM~b	LAM~b~v1	LAM-B VARIANT 1
789.2					𒣵	LAM~b	LAM~b~v2	LAM-B VARIANT 2
790					𒣶	LAM~b@t	LAM~b@t	LAM-B TENU
791					𒣷	LAM~b@s	LAM~b@s	LAM-B SHESSHIG
792					𒣸	LAM~b@r	LAM~b@r	LAM-B REVERSED
793	remove				𒣹	LAM~c	LAM~c	LAM-C
794					𒣺	LI	LI	LI
794.1					𒣻	LI	LI~v1	LI VARIANT 1
795					𒣼	LISZ	LIŠ	LISH
796					𒣽	LU2	LU₂	LU2
796.1					𒣾	LU2	LU₂~v1	LU2 VARIANT 1
796.2					𒣿	LU2	LU₂~v2	LU2 VARIANT 2
797	remove				𒤀	LU2@t	LU₂@t	LU2 TENU
798					𒤁	LUGAL	LUGAL	LUGAL
798.1					𒤂	LUGAL	LUGAL~v1	LUGAL VARIANT 1
799					𒤃	LUM	LUM	LUM
800					𒤄	MA	MA	MA
800.1					𒤅	MA	MA~v1	MA VARIANT 1
801					𒤆	MA2	MA₂	MA2
802					𒤇	MAGUR~a	MAGUR~a	MAGUR-A
803					𒤈	MAGUR~b	MAGUR~b	MAGUR-B
804					𒤉	MAH~a	MAH~a	MAH-A
805					𒤊	MAH~b	MAH~b	MAH-B
806					𒤋	MAR~a	MAR~a	MAR-A
806.1					𒤌	MAR~a	MAR~a~v1	MAR-A VARIANT 1
