o0900085	|AMAR.1(N02)|	|AMAR.1(N02)|	AMAR 1(N02)	x126C5.x125BE	𒛅‍𒖾
o0900104	|APIN~a.APIN~a|	|APIN~a.APIN~a|	APIN~a APIN~a	x126D2.x126D2	𒛒‍𒛒
o0900181	|BU~b.NA₂~a|	|BU~b.NA₂~a|	BU~b NA₂~a	x12716.x12A0F	𒜖‍𒨏
o0900209	|BULUG₃.DU₆~a|	|BULUG₃.DU₆~a|	BULUG₃ DU₆~a	x1271A.x12750	𒜚‍𒝐
o0900222	|DA~a.LIŠ|	|DA~a.LIŠ|	DA~a LIŠ	x12720.x129B5	𒜠‍𒦵
o0900498	|E₂~a.LIŠ|	|E₂~a.LIŠ|	E₂~a LIŠ	x127CA.x129B5	𒟊‍𒦵
o0900499	|E₂~b.LIŠ|	|E₂~b.LIŠ|	E₂~b LIŠ	x127CE.x129B5	𒟎‍𒦵
o0900531	|EN₂.E₂~a|	|EN₂.E₂~a|	EN₂ E₂~a	x127E3.x127CA	𒟣‍𒟊
o0900532	|EN₂.E₂~b|	|EN₂.E₂~b|	EN₂ E₂~b	x127E3.x127CE	𒟣‍𒟎
o0900607	|GA~a.ZATU753|	|GA~a.ZATU753|	GA~a ZATU753	x1280A.x12D79	𒠊‍𒵹
o0900607	|GA~a.ZATU753|	𒠌=|ZATU753.GA~a|	ZATU753 GA~a	x12D79.x1280A	𒵹‍𒠊
o0900853	|GIR~a.KU₆~a|	|GIR~a.KU₆~a|	GIR~a KU₆~a	x12893.x12965	𒢓‍𒥥
o0900851	|GIR~b.GIR~b|	|GIR~b.GIR~b|	GIR~b GIR~b	x12895.x12895	𒢕‍𒢕
o0900877	|GIŠ.TE|	|GIŠ.TE|	GIŠ TE	x128A7.x12BB9	𒢧‍𒮹
o0900887	|GIŠ@t.E₂~a|	|GIŠ@t.E₂~a|	GIŠ@t E₂~a	x128AE.x127CA	𒢮‍𒟊
o0900911	|GU₄.ZATU755~b|	|GU₄.ZATU755~b|	GU₄ ZATU755~b	x128BE.x12D7C	𒢾‍𒵼
o0900934	|GUKKAL~a.HI@g~a|	|GUKKAL~a.HI@g~a|	GUKKAL~a HI@g~a	x128CD.x128F0	𒣍‍𒣰
o0900962	|HI.SUHUR|	|HI.SUHUR|	HI SUHUR	x128E6.x12B23	𒣦‍𒬣
o0900969	|(HI×1(N57)).(HI×1(N57))|	|(HI×1(N57)).(HI×1(N57))|	(HI×1(N57)) (HI×1(N57))	x128EC.x128EC	𒣬‍𒣬
o0901014	|IR~a.GA₂~a1|	|IR~a.GA₂~a1|	IR~a GA₂~a1	x12903.x12815	𒤃‍𒠕
o0901033	|KA~a.ŠE~a|	|KA~a.ŠE~a|	KA~a ŠE~a	x12914.x12B52	𒤔‍𒭒
o0901055	|KAK~a.GA₂~a1|	|KAK~a.GA₂~a1|	KAK~a GA₂~a1	x12922.x12815	𒤢‍𒠕
o0901149	|KU₆~a.1(N02)|	|KU₆~a.1(N02)|	KU₆~a 1(N02)	x12965.x125BE	𒥥‍𒖾
o0901151	|KU₆~a+GIŠ|	|KU₆~a+GIŠ|	KU₆~a GIŠ	x12965.x128A7	𒥥‍𒢧
o0901164	|KUR~a.E₂~a|	|KUR~a.E₂~a|	KUR~a E₂~a	x1296C.x127CA	𒥬‍𒟊
o0901167	|KUR~a.NUNUZ~a1|	|KUR~a.NUNUZ~a1|	KUR~a NUNUZ~a1	x1296C.x12A82	𒥬‍𒪂
o0901165	|KUR~b.E₂~a|	|KUR~b.E₂~a|	KUR~b E₂~a	x1296F.x127CA	𒥯‍𒟊
o0901429	|MUŠEN.UR₃~b2|	|MUŠEN.UR₃~b2|	MUŠEN UR₃~b2	x12A05.x12C58	𒨅‍𒱘
o0902413	|X(N57).GAR|	|X(N57).GAR|	X(N57) GAR	O.x12868	O‍𒡨
o0903211	|1(N57).AB₂|	|1(N57).AB₂|	1(N57) AB₂	xF0110.x126A7	󰄐‍𒚧
o0903214	|1(N57).E₂~a|	|1(N57).E₂~a|	1(N57) E₂~a	xF0110.x127CA	󰄐‍𒟊
o0901748	|1(N57).SIG|	|1(N57).SIG|	1(N57) SIG	xF0110.x12ACF	󰄐‍𒫏
o0903219	|1(N57).ŠAH₂~a|	|1(N57).ŠAH₂~a|	1(N57) ŠAH₂~a	xF0110.x12B49	󰄐‍𒭉
o0903220	|1(N57).ŠUBUR|	|1(N57).ŠUBUR|	1(N57) ŠUBUR	xF0110.x12B9E	󰄐‍𒮞
o0903220	|1(N57).ŠUBUR|	𒷷=|ŠUBUR×1(N57)|	1(N57) ŠUBUR	xF0110.x12B9E	󰄐‍𒮞
