o0900085	|AMAR.1(N02)|	|AMAR.1(N02)|	AMAR 1(N02)
o0900104	|APIN~a.APIN~a|	|APIN~a.APIN~a|	APIN~a APIN~a
o0900181	|BU~b.NA₂~a|	|BU~b.NA₂~a|	BU~b NA₂~a
o0900209	|BULUG₃.DU₆~a|	|BULUG₃.DU₆~a|	BULUG₃ DU₆~a
o0900222	|DA~a.LIŠ|	|DA~a.LIŠ|	DA~a LIŠ
o0900498	|E₂~a.LIŠ|	|E₂~a.LIŠ|	E₂~a LIŠ
o0900499	|E₂~b.LIŠ|	|E₂~b.LIŠ|	E₂~b LIŠ
o0900531	|EN₂.E₂~a|	|EN₂.E₂~a|	EN₂ E₂~a
o0900532	|EN₂.E₂~b|	|EN₂.E₂~b|	EN₂ E₂~b
o0900607	|GA~a.ZATU753|	|GA~a.ZATU753|	GA~a ZATU753
o0900607	|GA~a.ZATU753|	𒠌=|ZATU753.GA~a|	ZATU753 GA~a
o0900853	|GIR~a.KU₆~a|	|GIR~a.KU₆~a|	GIR~a KU₆~a
o0900851	|GIR~b.GIR~b|	|GIR~b.GIR~b|	GIR~b GIR~b
o0900877	|GIŠ.TE|	|GIŠ.TE|	GIŠ TE
o0900887	|GIŠ@t.E₂~a|	|GIŠ@t.E₂~a|	GIŠ@t E₂~a
o0900911	|GU₄.ZATU755~b|	|GU₄.ZATU755~b|	GU₄ ZATU755~b
o0900934	|GUKKAL~a.HI@g~a|	|GUKKAL~a.HI@g~a|	GUKKAL~a HI@g~a
o0900962	|HI.SUHUR|	|HI.SUHUR|	HI SUHUR
o0900969	|(HI×1(N57)).(HI×1(N57))|	|(HI×1(N57)).(HI×1(N57))|	(HI×1(N57)) (HI×1(N57))
o0901014	|IR~a.GA₂~a1|	|IR~a.GA₂~a1|	IR~a GA₂~a1
o0901033	|KA~a.ŠE~a|	|KA~a.ŠE~a|	KA~a ŠE~a
o0901055	|KAK~a.GA₂~a1|	|KAK~a.GA₂~a1|	KAK~a GA₂~a1
o0901149	|KU₆~a.1(N02)|	|KU₆~a.1(N02)|	KU₆~a 1(N02)
o0901151	|KU₆~a+GIŠ|	|KU₆~a+GIŠ|	KU₆~a GIŠ
o0901164	|KUR~a.E₂~a|	|KUR~a.E₂~a|	KUR~a E₂~a
o0901167	|KUR~a.NUNUZ~a1|	|KUR~a.NUNUZ~a1|	KUR~a NUNUZ~a1
o0901165	|KUR~b.E₂~a|	|KUR~b.E₂~a|	KUR~b E₂~a
o0901429	|MUŠEN.UR₃~b2|	|MUŠEN.UR₃~b2|	MUŠEN UR₃~b2
o0902413	|X(N57).GAR|	|X(N57).GAR|	X(N57) GAR
o0903211	|1(N57).AB₂|	|1(N57).AB₂|	1(N57) AB₂
o0903214	|1(N57).E₂~a|	|1(N57).E₂~a|	1(N57) E₂~a
o0901748	|1(N57).SIG|	|1(N57).SIG|	1(N57) SIG
o0903219	|1(N57).ŠAH₂~a|	|1(N57).ŠAH₂~a|	1(N57) ŠAH₂~a
o0903220	|1(N57).ŠUBUR|	|1(N57).ŠUBUR|	1(N57) ŠUBUR
