o0980001		|A×AB₂|	|A×AB₂|	|AxAB2|	I	𒚑	𒚑	EASL0002	o0980001
o0980008		A@t	A@t	A@t	I	𒚖	𒚖	EASL0009	o0980008
o0980014		|AB~a×SUKKAL|	|AB~a×SUKKAL|	|AB~axSUKKAL|	I	𒚜	𒚜	EASL0015	o0980014
o0980022		|AB~b×A|	|AB~b×A|	|AB~bxA|	I	𒚤	𒚤	EASL0022	o0980022
o0980023		|AB~b×KU₆~a|	|AB~b×KU₆~a|	|AB~bxKU6~a|	I	𒚥	𒚥	EASL0023	o0980023
o0980024		|AB~b×ŠA₃~a1|	|AB~b×ŠA₃~a1|	|AB~bxSZA3~a1|	I	𒚦	𒚦	EASL0024	o0980024
o0980027	++	AB₂@g	AB₂@g	-	I	󳀪	󳀪	EASL0027	/pcsl/images/add/thumb/AB2@g.png
o0980044		ALAN~d	ALAN~d	ALAN~d	I	𒚼	𒚼	EASL0044	o0980044
o0980074		AŠ₂	AŠ₂	ASZ2	I	𒛛	𒛛	EASL0073	o0980074
o0980121		|BU~a×GIŠ@t|	|BU~a×GIŠ@t|	|BU~axGISZ@t|	I	𒜎	𒜎	EASL0114	o0980121
o0980122		|BU~a×1(N58)|	|BU~a×1(N58)|	|BU~ax1(N58)|	I	𒜏	𒜏	EASL0115	o0980122
o0980150		DAR~d	DAR~d	DAR~d	I	𒜬	𒜬	EASL0144	o0980150
o0980202	++	DUB~b@r	DUB~b@r	-	I	󳁓	󳁓	EASL0191	/pcsl/images/add/thumb/DUB@r.png
o0980214		|DUG~a×KASKAL|	|DUG~a×KASKAL|	|DUG~axKASKAL|	I	𒝮	𒝮	EASL0202	o0980214
o0980216		|DUG~a×LAM~b|	|DUG~a×LAM~b|	|DUG~axLAM~b|	I	𒝯	𒝯	EASL0203	o0980216
o0980231		|DUG~b×E~a|	|DUG~b×E~a|	|DUG~bxE~a|	I	𒝾	𒝾	EASL0216	o0980231
o0980250	n	|DUG~b×(NI~a@g.ZATU779)|	|DUG~b×(NI~a@g.ZATU779)|	|DUG~bx(NI~a@g.ZATU779)|	I	𒞐	𒞐	EASL0234	o0980250
o0980259	++	|DUG~b×SUKUD~d|	|DUG~b×SUKUD~d|	-	I	󳁕	󳁕	EASL0243	/pcsl/images/add/thumb/DUGxSUKUD.png
o0980273		|DUG~b×ZATU707~a|	|DUG~b×ZATU707~a|	|DUG~bxZATU707~a|	I	𒞤	𒞤	EASL0256	o0980273
o0980281		|DUG~b×3(N57)|	|DUG~b×3(N57)|	|DUG~bx3(N57)|	I	𒞬	𒞬	EASL0264	o0980281
o0980295		E~d	E~d	E~d	I	𒟉	𒟉	EASL0279	o0980295
o0980299		|E₂~a×3(N58)|	|E₂~a×3(N58)|	|E2~ax3(N58)|	I	𒟌	𒟌	EASL0283	o0980299
o0980313		|EN~c&EN~c|	|EN~c&EN~c|	|EN~c&EN~c|	I	𒟞	𒟞	EASL0297	o0980313
