U+F2B2A	o0902487	3604	6731	ZATU649	U+F2B2A	󲬪	
U+F2B2B	o0902488	3605	6732	ZATU649~v1	U+F2B2B	󲬫	
U+F2B2C	o0902489	3606	6733	ZATU650	U+F2B2C	󲬬	
U+F2B2D	o0902490	3607	6734	ZATU651	U+F2B2D	󲬭	
U+F2B2E	o0902491	3608	6748	ZATU651~v1	U+F2B2E	󲬮	
U+F2B2F	o0902492	3609	6749	ZATU651~v2	U+F2B2F	󲬯	
U+F2B30	o0902505	3610	6751	ZATU651@g	U+F2B30	󲬰	
U+F2B31	o0902506	3611	6759	ZATU659	U+F2B31	󲬱	
U+F2B32	o0902511	3612	6766	ZATU662	U+F2B32	󲬲	
U+F2B33	o0902512	3613	6771	ZATU662~v1	U+F2B33	󲬳	
U+F2B34	o0902513	3614	6773	ZATU662~v2	U+F2B34	󲬴	
U+F2B35	o0902514	3615	6775	ZATU662~v3	U+F2B35	󲬵	
U+F2B36	o0902518	3616	6777	ZATU664	U+F2B36	󲬶	
U+F2B37	o0902519	3617	6778	ZATU665	U+F2B37	󲬷	
U+F2B38	o0902520	3618	6779	ZATU666	U+F2B38	󲬸	
U+F2B39	o0902521	3619	6780	ZATU667	U+F2B39	󲬹	
U+F2B3A	o0902522	3620	6781	ZATU668	U+F2B3A	󲬺	
U+F2B3B	o0902523	3621	6782	ZATU669	U+F2B3B	󲬻	
U+F2B3C	o0902524	3622	6783	ZATU670	U+F2B3C	󲬼	
U+F2B3D	o0902525	3623	6785	ZATU672	U+F2B3D	󲬽	
U+F2B3E	o0902526	3624	6787	ZATU674	U+F2B3E	󲬾	
U+F2B3F	o0902528	3625	6789	ZATU675~a	U+F2B3F	󲬿	
U+F2B40	o0902529	3626	6790	ZATU675~b	U+F2B40	󲭀	
U+F2B41	o0902530	3627	6791	ZATU675~b~v1	U+F2B41	󲭁	
U+F2B42	o0902531	3628	6792	ZATU675~c	U+F2B42	󲭂	
U+F2B43	o0902532	3629	6793	ZATU675~d	U+F2B43	󲭃	
U+F2B44	o0902534	3630	6795	ZATU676~a	U+F2B44	󲭄	
U+F2B45	o0902535	3631	6796	ZATU676~b	U+F2B45	󲭅	
U+F2B46	o0902537	3632	6798	ZATU677~a	U+F2B46	󲭆	
U+F2B47	o0902538	3633	6799	ZATU677~b	U+F2B47	󲭇	
U+F2B48	o0902539	3634	6800	ZATU678	U+F2B48	󲭈	
U+F2B49	o0902540	3635	6801	ZATU679	U+F2B49	󲭉	
U+F2B4A	o0902542	3636	6803	ZATU680~a1	U+F2B4A	󲭊	
U+F2B4B	o0902543	3637	6804	ZATU680~a2	U+F2B4B	󲭋	
U+F2B4C	o0902544	3638	6805	ZATU680~b	U+F2B4C	󲭌	
U+F2B4D	o0902545	3639	6806	ZATU680~b~v1	U+F2B4D	󲭍	
U+F2B4E	o0902546	3640	6807	ZATU680~d	U+F2B4E	󲭎	
U+F2B4F	o0902547	3641	6808	ZATU680~e	U+F2B4F	󲭏	
U+F2B50	o0902548	3642	6809	ZATU681	U+F2B50	󲭐	
U+F2B51	o0902549	3643	6810	ZATU682	U+F2B51	󲭑	
U+F2B52	o0902551	3644	6812	ZATU683~a	U+F2B52	󲭒	
U+F2B53	o0902552	3645	6813	ZATU683~b	U+F2B53	󲭓	
U+F2B54	o0902553	3646	6814	ZATU683@t	U+F2B54	󲭔	
U+F2B55	o0902554	3647	6815	ZATU684	U+F2B55	󲭕	
U+F2B56	o0902555	3648	6816	ZATU685	U+F2B56	󲭖	
U+F2B57	o0902557	3649	6818	ZATU686~a	U+F2B57	󲭗	
U+F2B58	o0902558	3650	6819	ZATU686~b	U+F2B58	󲭘	
U+F2B59	o0902559	3651	6820	ZATU686~c	U+F2B59	󲭙	
U+F2B5A	o0902560	3652	6821	ZATU687	U+F2B5A	󲭚	
U+F2B5B	o0902562	3653	6823	ZATU688~a	U+F2B5B	󲭛	
U+F2B5C	o0902563	3654	6824	ZATU688~b	U+F2B5C	󲭜	
U+F2B5D	o0902564	3655	6825	ZATU689	U+F2B5D	󲭝	
U+F2B5E	o0902565	3656	6826	ZATU690	U+F2B5E	󲭞	
U+F2B5F	o0902566	3657	6827	ZATU691	U+F2B5F	󲭟	
U+F2B60	o0902567	3658	6828	ZATU692	U+F2B60	󲭠	
U+F2B61	o0902568	3659	6829	ZATU693	U+F2B61	󲭡	
U+F2B62	o0902569	3660	6830	ZATU693~v1	U+F2B62	󲭢	
U+F2B63	o0902570	3661	6831	ZATU693~v2	U+F2B63	󲭣	
U+F2B64	o0902571	3662	6832	ZATU693@t	U+F2B64	󲭤	
U+F2B65	o0902573	3663	6834	ZATU694~a	U+F2B65	󲭥	
U+F2B66	o0902574	3664	6835	ZATU694~b	U+F2B66	󲭦	
U+F2B67	o0902575	3665	6836	ZATU694~c	U+F2B67	󲭧	
U+F2B68	o0902576	3666	6837	ZATU694~c~v1	U+F2B68	󲭨	
U+F2B69	o0902577	3667	6838	ZATU694~d	U+F2B69	󲭩	
U+F2B6A	o0902580	3668	6839	ZATU694~d@t	U+F2B6A	󲭪	
U+F2B6B	o0902581	3669	6842	ZATU695	U+F2B6B	󲭫	
U+F2B6C	o0902582	3670	6843	ZATU696	U+F2B6C	󲭬	
U+F2B6D	o0902584	3671	6845	ZATU697~a	U+F2B6D	󲭭	
U+F2B6E	o0902585	3672	6846	ZATU697~a~v1	U+F2B6E	󲭮	
U+F2B6F	o0902586	3673	6847	ZATU697~a~v2	U+F2B6F	󲭯	
U+F2B70	o0902587	3674	6848	ZATU697~a~v3	U+F2B70	󲭰	
U+F2B71	o0902588	3675	6849	ZATU697~b	U+F2B71	󲭱	
U+F2B72	o0902589	3676	6850	ZATU697~c	U+F2B72	󲭲	
U+F2B73	o0902591	3677	6853	ZATU699~a	U+F2B73	󲭳	
U+F2B74	o0902592	3678	6854	ZATU699~b	U+F2B74	󲭴	
U+F2B75	o0902593	3679	6855	ZATU700	U+F2B75	󲭵	
U+F2B76	o0902594	3680	6856	ZATU701	U+F2B76	󲭶	
U+F2B77	o0902595	3681	6857	ZATU702	U+F2B77	󲭷	
U+F2B78	o0902596	3682	6858	ZATU703	U+F2B78	󲭸	
U+F2B79	o0902597	3683	6859	ZATU704	U+F2B79	󲭹	
U+F2B7A	o0902598	3684	6860	ZATU705	U+F2B7A	󲭺	
U+F2B7B	o0902599	3685	6861	ZATU706	U+F2B7B	󲭻	
U+F2B7C	o0902601	3686	6863	ZATU707~a	U+F2B7C	󲭼	
U+F2B7D	o0902602	3687	6864	ZATU707~b	U+F2B7D	󲭽	
U+F2B7E	o0902603	3688	6865	ZATU708	U+F2B7E	󲭾	
U+F2B7F	o0902604	3689	6866	ZATU709	U+F2B7F	󲭿	
U+F2B80	o0902605	3690	6867	ZATU710	U+F2B80	󲮀	
U+F2B81	o0902606	3691	6868	ZATU710~v1	U+F2B81	󲮁	
U+F2B82	o0902607	3692	6869	ZATU711	U+F2B82	󲮂	
U+F2B83	o0902608	3693	6873	ZATU711~v1	U+F2B83	󲮃	
U+F2B84	o0902612	3694	6877	ZATU713	U+F2B84	󲮄	
U+F2B85	o0902613	3695	6878	ZATU714	U+F2B85	󲮅	
U+F2B86	o0902618	3696	6885	ZATU717	U+F2B86	󲮆	
U+F2B87	o0902619	3697	6886	ZATU718	U+F2B87	󲮇	
U+F2B88	o0902620	3698	6887	ZATU719	U+F2B88	󲮈	
U+F2B89	o0902621	3699	6888	ZATU720	U+F2B89	󲮉	
U+F2B8A	o0902622	3700	6889	ZATU721	U+F2B8A	󲮊	
U+F2B8B	o0902623	3701	6890	ZATU722	U+F2B8B	󲮋	
U+F2B8C	o0902624	3702	6891	ZATU723	U+F2B8C	󲮌	
U+F2B8D	o0902625	3703	6892	ZATU724	U+F2B8D	󲮍	
U+F2B8E	o0902626	3704	6893	ZATU725	U+F2B8E	󲮎	
U+F2B8F	o0902627	3705	6894	ZATU725~v1	U+F2B8F	󲮏	
U+F2B90	o0902629	3706	6896	ZATU726~a	U+F2B90	󲮐	
U+F2B91	o0902630	3707	6897	ZATU726~c	U+F2B91	󲮑	
U+F2B92	o0902631	3708	6898	ZATU726~d	U+F2B92	󲮒	
U+F2B93	o0902632	3709	6899	ZATU727	U+F2B93	󲮓	
U+F2B94	o0902633	3710	6900	ZATU728	U+F2B94	󲮔	
U+F2B95	o0902634	3711	6901	ZATU729	U+F2B95	󲮕	
U+F2B96	o0902635	3712	6902	ZATU729~v1	U+F2B96	󲮖	
U+F2B97	o0902636	3713	6903	ZATU730	U+F2B97	󲮗	
U+F2B98	o0902637	3714	6905	ZATU732	U+F2B98	󲮘	
U+F2B99	o0902638	3715	6906	ZATU733	U+F2B99	󲮙	
U+F2B9A	o0902639	3716	6907	ZATU734	U+F2B9A	󲮚	
U+F2B9B	o0902641	3717	6909	ZATU735~a	U+F2B9B	󲮛	
U+F2B9C	o0902642	3718	6910	ZATU735~b	U+F2B9C	󲮜	
U+F2B9D	o0902643	3719	6911	ZATU735~b~v1	U+F2B9D	󲮝	
U+F2B9E	o0902644	3720	6912	ZATU735~b~v2	U+F2B9E	󲮞	
U+F2B9F	o0902645	3721	6913	ZATU735~c	U+F2B9F	󲮟	
U+F2BA0	o0902647	3722	6915	ZATU736~a	U+F2BA0	󲮠	
U+F2BA1	o0902648	3723	6916	ZATU736~b	U+F2BA1	󲮡	
U+F2BA2	o0902649	3724	6917	ZATU737	U+F2BA2	󲮢	
U+F2BA3	o0902650	3725	6953	ZATU737~v1	U+F2BA3	󲮣	
U+F2BA4	o0902651	3726	6956	ZATU737~v2	U+F2BA4	󲮤	
U+F2BA5	o0902687	3727	6979	ZATU749~a	U+F2BA5	󲮥	
U+F2BA6	o0902688	3728	6980	ZATU749~a~v1	U+F2BA6	󲮦	
U+F2BA7	o0902689	3729	6981	ZATU749~a~v2	U+F2BA7	󲮧	
U+F2BA8	o0902690	3730	6982	ZATU749~b	U+F2BA8	󲮨	
U+F2BA9	o0902691	3731	6983	ZATU749~c	U+F2BA9	󲮩	
U+F2BAA	o0902692	3732	6984	ZATU750	U+F2BAA	󲮪	
U+F2BAB	o0902693	3733	6985	ZATU750~v1	U+F2BAB	󲮫	
U+F2BAC	o0902694	3734	6986	ZATU750~v2	U+F2BAC	󲮬	
U+F2BAD	o0902695	3735	6987	ZATU750~v3	U+F2BAD	󲮭	
U+F2BAE	o0902697	3736	6989	ZATU751~a	U+F2BAE	󲮮	
U+F2BAF	o0902698	3737	6990	ZATU751~b	U+F2BAF	󲮯	
U+F2BB0	o0902699	3738	6991	ZATU752	U+F2BB0	󲮰	
U+F2BB1	o0902700	3739	6992	ZATU752~v1	U+F2BB1	󲮱	
U+F2BB2	o0902701	3740	6993	ZATU753	U+F2BB2	󲮲	
U+F2BB3	o0902702	3741	6994	ZATU754	U+F2BB3	󲮳	
U+F2BB4	o0902704	3742	6996	ZATU755~a	U+F2BB4	󲮴	
U+F2BB5	o0902705	3743	6997	ZATU755~b	U+F2BB5	󲮵	
U+F2BB6	o0902706	3744	6998	ZATU756	U+F2BB6	󲮶	
U+F2BB7	o0902707	3745	6999	ZATU756~v1	U+F2BB7	󲮷	
U+F2BB8	o0902708	3746	7000	ZATU757	U+F2BB8	󲮸	
U+F2BB9	o0902709	3747	7001	ZATU757~v1	U+F2BB9	󲮹	
U+F2BBA	o0902710	3748	7002	ZATU758	U+F2BBA	󲮺	
U+F2BBB	o0902711	3749	7003	ZATU759	U+F2BBB	󲮻	
U+F2BBC	o0902712	3750	7011	ZATU759~v1	U+F2BBC	󲮼	
U+F2BBD	o0902720	3751	7015	ZATU761	U+F2BBD	󲮽	
U+F2BBE	o0902722	3752	7019	ZATU762~a	U+F2BBE	󲮾	
U+F2BBF	o0902723	3753	7021	ZATU762~a~v1	U+F2BBF	󲮿	
U+F2BC0	o0902724	3754	7022	ZATU762~a~v2	U+F2BC0	󲯀	
U+F2BC1	o0902725	3755	7023	ZATU762~b	U+F2BC1	󲯁	
U+F2BC2	o0902730	3756	7026	ZATU764	U+F2BC2	󲯂	
U+F2BC3	o0902731	3757	7027	ZATU765	U+F2BC3	󲯃	
U+F2BC4	o0902732	3758	7028	ZATU766	U+F2BC4	󲯄	
U+F2BC5	o0902733	3759	7029	ZATU767	U+F2BC5	󲯅	
U+F2BC6	o0902734	3760	7030	ZATU768	U+F2BC6	󲯆	
U+F2BC7	o0902735	3761	7031	ZATU769	U+F2BC7	󲯇	
U+F2BC8	o0902736	3762	7033	ZATU771	U+F2BC8	󲯈	
U+F2BC9	o0902737	3763	7034	ZATU772	U+F2BC9	󲯉	
U+F2BCA	o0902739	3764	7036	ZATU773~a	U+F2BCA	󲯊	
U+F2BCB	o0902740	3765	7037	ZATU773~a~v1	U+F2BCB	󲯋	
U+F2BCC	o0902741	3766	7038	ZATU773~b	U+F2BCC	󲯌	
U+F2BCD	o0902742	3767	7039	ZATU774	U+F2BCD	󲯍	
U+F2BCE	o0902743	3768	7040	ZATU775	U+F2BCE	󲯎	
U+F2BCF	o0902744	3769	7041	ZATU776	U+F2BCF	󲯏	
U+F2BD0	o0902745	3770	7042	ZATU776~v1	U+F2BD0	󲯐	
U+F2BD1	o0902746	3771	7043	ZATU777	U+F2BD1	󲯑	
U+F2BD2	o0902747	3772	7044	ZATU777~v1	U+F2BD2	󲯒	
U+F2BD3	o0902748	3773	7045	ZATU777~v2	U+F2BD3	󲯓	
U+F2BD4	o0902749	3774	7046	ZATU778	U+F2BD4	󲯔	
U+F2BD5	o0902750	3775	7047	ZATU779	U+F2BD5	󲯕	
U+F2BD6	o0902751	3776	7048	ZATU780	U+F2BD6	󲯖	
U+F2BD7	o0902752	3777	7049	ZATU781	U+F2BD7	󲯗	
U+F2BD8	o0902753	3778	7050	ZATU782	U+F2BD8	󲯘	
U+F2BD9	o0902754	3779	7051	ZATU783	U+F2BD9	󲯙	
U+F2BDA	o0902755	3780	7052	ZATU784	U+F2BDA	󲯚	
U+F2BDB	o0902756	3781	7053	ZATU785	U+F2BDB	󲯛	
U+F2BDC	o0902757	3782	7054	ZATU786	U+F2BDC	󲯜	
U+F2BDD	o0902758	3783	7055	ZATU787	U+F2BDD	󲯝	
U+F2BDE	o0902759	3784	7056	ZATU788	U+F2BDE	󲯞	
U+F2BDF	o0902760	3785	7057	ZATU789	U+F2BDF	󲯟	
U+F2BE0	o0902761	3786	7059	ZATU791	U+F2BE0	󲯠	
U+F2BE1	o0902762	3787	7060	ZATU792	U+F2BE1	󲯡	
U+F2BE2	o0902763	3788	7063	ZATU795	U+F2BE2	󲯢	
U+F2BE3	o0902764	3789	7065	ZATU797	U+F2BE3	󲯣	
U+F2BE4	o0902765	3790	7066	ZATU798	U+F2BE4	󲯤	
U+F2BE5	o0902766	3791	7067	ZATU799	U+F2BE5	󲯥	
U+F2BE6	o0902767	3792	7068	ZATU800	U+F2BE6	󲯦	
U+F2BE7	o0902768	3793	7069	ZATU801	U+F2BE7	󲯧	
U+F2BE8	o0902769	3794	7070	ZATU802	U+F2BE8	󲯨	
U+F2BE9	o0902771	3795	7072	ZATU803	U+F2BE9	󲯩	
U+F2BEA	o0902772	3796	7073	ZATU804	U+F2BEA	󲯪	
U+F2BEB	o0902773	3797	7074	ZATU805	U+F2BEB	󲯫	
U+F2BEC	o0902774	3798	7075	ZATU806	U+F2BEC	󲯬	
U+F2BED	o0902775	3799	7076	ZATU807	U+F2BED	󲯭	
U+F2BEE	o0902776	3800	7077	ZATU808	U+F2BEE	󲯮	
U+F2BEF	o0902777	3801	7078	ZATU809	U+F2BEF	󲯯	
U+F2BF0	o0902778	3802	7079	ZATU810	U+F2BF0	󲯰	
U+F2BF1	o0902779	3803	7080	ZATU811	U+F2BF1	󲯱	
U+F2BF2	o0902780	3804	7081	ZATU812	U+F2BF2	󲯲	
U+F2BF3	o0902781	3805	7082	ZATU813	U+F2BF3	󲯳	
U+F2BF4	o0902782	3806	7083	ZATU814	U+F2BF4	󲯴	
U+F2BF5	o0902783	3807	7084	ZATU815	U+F2BF5	󲯵	
U+F2BF6	o0902784	3808	7086	ZATU817	U+F2BF6	󲯶	
U+F2BF7	o0902785	3809	7087	ZATU818	U+F2BF7	󲯷	
U+F2BF8	o0902786	3810	7088	ZATU819	U+F2BF8	󲯸	
U+F2BF9	o0902787	3811	7089	ZATU820	U+F2BF9	󲯹	
U+F2BFA	o0902788	3812	7090	ZATU821	U+F2BFA	󲯺	
U+F2BFB	o0902789	3813	7091	ZATU822	U+F2BFB	󲯻	
U+F2BFC	o0902790	3814	7092	ZATU823	U+F2BFC	󲯼	
U+F2BFD	o0902791	3815	7093	ZATU824	U+F2BFD	󲯽	
U+F2BFE	o0902792	3816	7094	ZATU825	U+F2BFE	󲯾	
U+F2BFF	o0902793	3817	7095	ZATU826	U+F2BFF	󲯿	
U+F2C00	o0902794	3818	7098	ZATU829	U+F2C00	󲰀	
U+F2C01	o0902795	3819	7100	ZATU831	U+F2C01	󲰁	
U+F2C02	o0902796	3820	7101	ZATU831@g	U+F2C02	󲰂	
U+F2C03	o0902797	3821	7102	ZATU832	U+F2C03	󲰃	
U+F2C04	o0902798	3822	7103	ZATU833	U+F2C04	󲰄	
U+F2C05	o0902799	3823	7104	ZATU834	U+F2C05	󲰅	
U+F2C06	o0902800	3824	7105	ZATU835	U+F2C06	󲰆	
U+F2C07	o0902801	3825	7106	ZATU836	U+F2C07	󲰇	
U+F2C08	o0902803	3826	7108	ZATU837~a	U+F2C08	󲰈	
U+F2C09	o0902804	3827	7109	ZATU837~b	U+F2C09	󲰉	
U+F2C0A	o0902805	3828	7110	ZATU838	U+F2C0A	󲰊	
U+F2C0B	o0902806	3829	7111	ZATU839	U+F2C0B	󲰋	
U+F2C0C	o0902807	3830	7112	ZATU839~v1	U+F2C0C	󲰌	
U+F2C0D	o0902808	3831	7113	ZATU840	U+F2C0D	󲰍	
U+F2C0E	o0902809	3832	7114	ZATU841	U+F2C0E	󲰎	
U+F2C0F	o0902810	3833	7115	ZATU842	U+F2C0F	󲰏	
U+F2C10	o0902811	3834	7116	ZATU843	U+F2C10	󲰐	
U+F2C11	o0902812	3835	7117	ZATU844	U+F2C11	󲰑	
U+F2C12	o0902813	3836	7118	ZATU845	U+F2C12	󲰒	
U+F2C13	o0902814	3837	7119	ZATU846	U+F2C13	󲰓	
U+F2C14	o0902815	3838	7120	ZATU847	U+F2C14	󲰔	
U+F2C15	o0902816	3839	7121	ZATU848	U+F2C15	󲰕	
U+F2C16	o0902817	3840	7122	ZATU849	U+F2C16	󲰖	
U+F2C17	o0902818	3841	7123	ZATU850	U+F2C17	󲰗	
U+F2C18	o0902819	3842	7124	ZATU851	U+F2C18	󲰘	
U+F2C19	o0902820	3843	7125	ZATU852	U+F2C19	󲰙	
U+F2C1A	o0902821	3844	7126	ZATU853	U+F2C1A	󲰚	
U+F2C1B	o0902822	3845	7127	ZATU854	U+F2C1B	󲰛	
U+F2C1C	o0902823	3846	7128	ZATU855	U+F2C1C	󲰜	
U+F2C1D	o0902829	3847	7134	ZI~a	U+F2C1D	󲰝	
U+F2C1E	o0902830	3848	7135	ZI~a~v1	U+F2C1E	󲰞	
U+F2C1F	o0902831	3849	7136	ZI~b	U+F2C1F	󲰟	
U+F2C20	o0902832	3850	7137	ZI~d	U+F2C20	󲰠	
U+F2C21	o0902838	3851	7140	ZUBI~a	U+F2C21	󲰡	
U+F2C22	o0902839	3852	7141	ZUBI~b	U+F2C22	󲰢	
U+F2C23	o0902870	3853	2052	|1(N02).RU|	U+F2C23	󲰣	
U+F2C24	o0902925	3854	7254	|1(N08@f)×1(N57)|	U+F2C24	󲰤	
U+F2C25	o0903060	3855	7450	|1(N34)×1(N58)|	U+F2C25	󲰥	
U+F2C26		3856	0					[Omitted]
U+F2C27	o0903211	3857	2054	|1(N57).AB₂|	U+F2C27	󲰧	
U+F2C28	o0903219	3858	2062	|1(N57).ŠAH₂~a|	U+F2C28	󲰨	
U+F2C29	o0903220	3859	2063	|1(N57).ŠUBUR|	U+F2C29	󲰩	
U+F2C2A	o0903221	3860	2065	|1(N57).ŠUBUR~v1|	U+F2C2A	󲰪	
U+F2C2B	o0903281	3861	2117	|1(N58).BAD|	U+F2C2B	󲰫	
U+F2C2C	o0903282	3862	2116	|1(N58)~a.BAD~a|	U+F2C2C	󲰬	
U+F2C2D	o0903283	3863	2115	|1(N58)~a.BAD|	U+F2C2D	󲰭	
U+F2C2E	o0903223	3864	2066	|2(N57).AB₂|	U+F2C2E	󲰮	
U+F2C2F	o0903227	3865	2070	|2(N57).KU₆~a|	U+F2C2F	󲰯	
U+F2C30	o0903231	3866	2074	|2(N57).ŠUBUR|	U+F2C30	󲰰	
U+F2C31	o0903230	3867	2073	|2(N57).SU~a|	U+F2C31	󲰱	
U+F2C32	o0903235	3868	2077	|3(N57).AMAR|	U+F2C32	󲰲	
U+F2C33	o0903239	3869	2081	|3(N57).BARA₃|	U+F2C33	󲰳	
U+F2C34	o0903241	3870	2083	|3(N57).E₂~b|	U+F2C34	󲰴	
U+F2C35	o0903243	3871	2085	|3(N57).GAR|	U+F2C35	󲰵	
U+F2C36	o0903245	3872	2087	|3(N57).NUNUZ~a1|	U+F2C36	󲰶	
U+F2C37	o0903246	3873	2088	|3(N57).NUNUZ~c|	U+F2C37	󲰷	
U+F2C38	o0903248	3874	2090	|3(N57).PIRIG~b1|	U+F2C38	󲰸	
U+F2C39	o0903252	3875	2094	|3(N57).ŠUBUR|	U+F2C39	󲰹	
U+F2C3A	o0903287	3876	2122	|3(N58).UR₃~b1|	U+F2C3A	󲰺	
U+F2C3B	o0903258	3877	2099	|4(N57).AMAR|	U+F2C3B	󲰻	
U+F2C3C	o0903259	3878	2100	|4(N57).GAR|	U+F2C3C	󲰼	
U+F2C3D	o0903261	3879	2102	|4(N57).KU₃~a|	U+F2C3D	󲰽	
U+F2C3E	o0903263	3880	2104	|4(N57).NI~b|	U+F2C3E	󲰾	
U+F2C3F	o0903265	3881	2105	|5(N57).GAR|	U+F2C3F	󲰿	
U+F2C40	o0903267	3882	2107	|5(N57).KU₃~a|	U+F2C40	󲱀	
U+F2C41	o0903270	3883	2108	|6(N57).GAR|	U+F2C41	󲱁	
U+F2C42	o0903272	3884	2110	|6(N57).KU₃~a|	U+F2C42	󲱂	
U+F2C43	o0903277	3885	2113	|8(N57).NI~b|	U+F2C43	󲱃	
U+F2C44	o0902413	3886	2053	|X(N57).GAR|	U+F2C44	󲱄	
U+F2C45	o0900005	3887	8	|A×1(N14)|	U+F2C45	󲱅	
U+F2C46	o0900001	3888	2	|A×AB₂|	U+F2C46	󲱆	
U+F2C47		3889	0					[Omitted]
U+F2C48	o0900004	3890	5	|A×EN~a~v2|	U+F2C48	󲱈	
U+F2C49	o0900006	3891	6	|A×ŠUBUR|	U+F2C49	󲱉	
U+F2C4A	o0900007	3892	7	|A×ZATU672|	U+F2C4A	󲱊	
U+F2C4B	o0900025	3893	33	|AB~a×1(N01)|	U+F2C4B	󲱋	
U+F2C4C	o0900018	3894	26	|AB~a×A@t|	U+F2C4C	󲱌	
U+F2C4D	o0900020	3895	27	|AB~a×AŠ₂|	U+F2C4D	󲱍	
U+F2C4E	o0900022	3896	28	|AB~a×KU₆~a|	U+F2C4E	󲱎	
U+F2C4F	o0900033	3897	30	|AB~a×(ŠE~a&ŠE~a)|	U+F2C4F	󲱏	
U+F2C50	o0900029	3898	29	|AB~a×SUKKAL|	U+F2C50	󲱐	
U+F2C51	o0900035	3899	31	|AB~a×X|	U+F2C51	󲱑	
U+F2C52	o0900038	3900	32	|AB~a×ZATU659|	U+F2C52	󲱒	
U+F2C53	o0900016	3901	38	|AB~b×A|	U+F2C53	󲱓	
U+F2C54	o0900023	3902	39	|AB~b×KU₆~a|	U+F2C54	󲱔	
U+F2C55	o0900031	3903	40	|AB~b×ŠA₃~a1|	U+F2C55	󲱕	
U+F2C56	o0900043	3904	44	|AB₂×2(N14)|	U+F2C56	󲱖	
U+F2C57	o0900044	3905	48	|AB₂~v2×2(N14)|	U+F2C57	󲱗	
U+F2C58	o0900081	3906	83	|AMA~a×E₂~a|	U+F2C58	󲱘	
U+F2C59	o0900085	3907	87	|AMAR.1(N02)|	U+F2C59	󲱙	
U+F2C5A	o0900087	3908	90	|AMAR&AMAR|	U+F2C5A	󲱚	
U+F2C5B	o0900086	3909	93	|AMAR~v2×TAR~c|	U+F2C5B	󲱛	
U+F2C5C	o0900104	3910	108	|APIN~a.APIN~a|	U+F2C5C	󲱜	
U+F2C5D	o0900117	3911	126	|BAD&BAD|	U+F2C5D	󲱝	
U+F2C5E	o0900187	3912	676	|BU~a×1(N58)|	U+F2C5E	󲱞	
U+F2C5F	o0900183	3913	685	|BU~a~v1×A|	U+F2C5F	󲱟	
U+F2C60	o0900191	3914	678	|(BU~a&BU~a).NA₂~a|	U+F2C60	󲱠	
U+F2C61	o0900192	3915	680	|(BU~a&BU~a).NA₂~a~v1|	U+F2C61	󲱡	
U+F2C62	o0903398	3916	687	|(BU~a~v1%BU~a~v1).NA₂~a@n|	U+F2C62	󲱢	
U+F2C63	o0900193	3917	682	|(BU~a&BU~a).NA₂~b|	U+F2C63	󲱣	
U+F2C64	o0900197	3918	683	|(BU~a&BU~a).X|	U+F2C64	󲱤	
U+F2C65	o0900199	3919	669	|BU~a+DU₆~a|	U+F2C65	󲱥	
U+F2C66	o0900200	3920	671	|BU~a+DU₆~a~v1|	U+F2C66	󲱦	
U+F2C67	o0900185	3921	675	|BU~a×GIŠ@t|	U+F2C67	󲱧	
U+F2C68	o0900181	3922	690	|BU~b.NA₂~a~v1|	U+F2C68	󲱨	
U+F2C69	o0900222	3923	706	|DA~a.LIŠ|	U+F2C69	󲱩	
U+F2C6A	o0900233	3924	716	|DAR~a×A|	U+F2C6A	󲱪	
U+F2C6B	o0900241	3925	728	|DARA₃~c×KAR₂~b|	U+F2C6B	󲱫	
U+F2C6C	o0900246	3926	729	|DARA₃~c×(KAR₂~c.ŠE~a)|	U+F2C6C	󲱬	
U+F2C6D	o0900242	3927	738	|DARA₃~d1×KAR₂~b|	U+F2C6D	󲱭	
U+F2C6E	o0900243	3928	736	|DARA₃~d×KAR₂~b|	U+F2C6E	󲱮	
U+F2C6F	o0900244	3929	740	|DARA₃~d2×KAR₂~a1|	U+F2C6F	󲱯	
U+F2C70	o0900247	3930	741	|DARA₃~d2×(KAR₂~a1.ŠE~a)|	U+F2C70	󲱰	
U+F2C71		3931	0					[Omitted]
U+F2C72		3932	0					[Omitted]
U+F2C73	o0900281	3933	773	|DU×1(N58@t)|	U+F2C73	󲱳	
U+F2C74	o0900290	3934	782	|DU₆~a~v1×1(N58)|	U+F2C74	󲱴	
U+F2C75	o0900303	3935	799	|DU₈~c×HI|	U+F2C75	󲱵	
U+F2C76	o0900305	3936	800	|DU₈~c×UDU~a|	U+F2C76	󲱶	
U+F2C77	o0900307	3937	801	|DU₈~c×X|	U+F2C77	󲱷	
U+F2C78	o0900324	3938	829	|(DUB@n~a×1(N58))~a|	U+F2C78	󲱸	
U+F2C79	o0900325	3939	832	|DUB@n~b×1(N58)~a|	U+F2C79	󲱹	
U+F2C7A	o0900326	3940	830	|(DUB@n~a×1(N58))~b|	U+F2C7A	󲱺	
U+F2C7B	o0900394	3941	902	|DUG~a×1(N57)|	U+F2C7B	󲱻	
U+F2C7C		3942	0					[Omitted]
U+F2C7D	o0900375	3943	896	|DUG~a×KASKAL|	U+F2C7D	󲱽	
U+F2C7E	o0900388	3944	898	|DUG~a×LAM~b|	U+F2C7E	󲱾	
U+F2C7F	o0900407	3945	899	|DUG~a×NAGA~a|	U+F2C7F	󲱿	
U+F2C80	o0900447	3946	900	|DUG~a×U₂~a|	U+F2C80	󲲀	
