o0900000	s	A	A	204
o0900001	c	|A×AB₂|	|A×AB₂|	3
o0900009	s	A@t	A@t	1
o0900012	s	AB~a	AB~a	82
o0900014	s	AB~b	AB~b	43
o0900016	c	|AB~b×A|	|AB~b×A|	1
o0900023	c	|AB~b×KU₆~a|	|AB~b×KU₆~a|	1
o0900029	c	|AB~a×SUKKAL|	|AB~a×SUKKAL|	3
o0900031	c	|AB~b×ŠA₃~a1|	|AB~b×ŠA₃~a1|	1
o0900040	s	AB~a@g	AB~a@g	1
o0900041	s	AB₂	AB₂	75
o0900047	s	ABGAL	ABGAL	4
o0900053	s	AD~a	AD~a	13
o0900055	s	AD~c	AD~c	2
o0900056	s	ADAB	ADAB	11
o0900060	s	AGAR₂	AGAR₂	2
o0900062	s	AK~a	AK~a	7
o0900064	s	AL	AL	44
o0900066	s	ALAN~a	ALAN~a	1
o0900067	s	ALAN~b	ALAN~b	3
o0900068	s	ALAN~c	ALAN~c	4
o0900072	s	ALIM	ALIM	2
o0900077	s	AMA~a	AMA~a	22
o0900079	s	AMA~b	AMA~b	1
o0900081	c	|AMA~a×E₂~a|	|AMA~a×E₂~a|	1
o0900082	s	AMAR	AMAR	31
o0900089	s	AN	AN	313
o0900093	s	ANŠE~a	ANŠE~a	1
o0900094	s	ANŠE~b	ANŠE~b	10
o0900095	s	ANŠE~c	ANŠE~c	2
o0900096	s	ANŠE~e	ANŠE~e	3
o0900100	s	APIN~a	APIN~a	65
o0900101	s	APIN~b	APIN~b	3
o0900106	s	ARARMA₂~a	ARARMA₂~a	5
o0900109	s	ARATTA	ARATTA	1
o0900111	s	ASAR	ASAR	1
o0900113	s	AZ	AZ	1
o0900115	s	BA	BA	251
o0900116	s	BAD	BAD	7
o0900121	s	BAD₃~b1	BAD₃~b1	3
o0900122	c	BAD₃~b2	|EZEM~b×AN|	1
o0900122	s	BAD₃~b2	BAD₃~b2	2
o0900124	s	BAHAR₂~a	BAHAR₂~a	7
o0900126	s	BAHAR₂~b	BAHAR₂~b	8
o0900128	s	BAHAR₂~c	BAHAR₂~c	6
o0900133	s	BALAG	BALAG	4
o0900136	s	BAN~a	BAN~a	2
o0900139	s	BAN~b	BAN~b	13
o0900142	s	BANŠUR~b1	BANŠUR~b1	1
o0900148	s	BAPPIR~a	BAPPIR~a	2
o0900154	s	BAR	BAR	164
o0900158	s	BARA₂~a	BARA₂~a	24
o0900162	s	BARA₃	BARA₃	3
o0900165	s	BIR~a	BIR~a	1
o0900169	s	BIR₃~a	BIR₃~a	4
o0900171	s	BIR₃~b	BIR₃~b	3
o0900175	s	BU~a	BU~a	169
o0900181	c	|BU~b.NA₂~a~v1|	|BU~b.NA₂~a|	1
o0900185	c	|BU~a×GIŠ@t|	|BU~a×GIŠ@t|	1
o0900187	c	|BU~a×1(N58)|	|BU~a×1(N58)|	1
o0900199	c	|BU~a+DU₆~a|	|BU~a+DU₆~a|	16
o0900205	s	BU₃	BU₃	9
o0900207	s	BULUG₃	BULUG₃	5
o0900211	s	BUR~a	BUR~a	9
o0900215	s	BUR₂	BUR₂	16
o0900217	s	DA~a	DA~a	84
o0900222	c	|DA~a.LIŠ|	|DA~a.LIŠ|	1
o0900224	s	DAH	DAH	5
o0900226	s	DANNA	DANNA	6
o0900228	s	DAR~a	DAR~a	12
o0900229	s	DAR~b	DAR~b	15
o0900230	s	DAR~c	DAR~c	2
o0900231	s	DAR~d	DAR~d	1
o0900235	s	DARA₃~a	DARA₃~a	1
o0900237	s	DARA₃~c	DARA₃~c	2
o0900241	c	|DARA₃~c×KAR₂~b|	|DARA₃~c×KAR₂|	2
o0900243	c	|DARA₃~d×KAR₂~b|	|DARA₃~d×KAR₂|	3
o0900249	s	DARA₄~a1	DARA₄~a1	4
o0900252	s	DARA₄~b	DARA₄~b	1
o0900254	s	DARA₄~c1	DARA₄~c1	12
o0900255	s	DARA₄~c2	DARA₄~c2	13
o0900256	s	DARA₄~c3	DARA₄~c3	3
o0900257	s	DARA₄~c4	DARA₄~c4	6
o0900258	s	DARA₄~c5	DARA₄~c5	1
o0900260	s	DI	DI	33
o0900262	s	DIB	DIB	1
o0900264	s	DILMUN	DILMUN	9
o0900269	s	DIM~a	DIM~a	25
o0900271	s	DIM~c	DIM~c	2
o0900276	s	DIN	DIN	23
o0900278	s	DIN@t	DIN@t	1
o0900279	s	DU	DU	164
o0900282	s	DU@g	DU@g	3
o0900284	s	DU₆~a	DU₆~a	1
o0900287	s	DU₆~b	DU₆~b	3
o0900291	s	DU₇	DU₇	4
o0900296	s	DU₈~c	DU₈~c	6
o0900305	c	|DU₈~c×UDU~a|	|DU₈~c×UDU~a|	4
o0900309	s	DU₈~c@g	DU₈~c@g	3
o0900310	s	DU₈~c@g~v1	DU₈@g~c	1
o0900312	s	DUB~a	DUB~a	54
o0900313	s	DUB~b	DUB~b	8
o0900331	s	DUG~a	DUG~a	55
o0900334	s	DUG~b	DUG~b	26
o0900336	s	DUG~c~v1	DUG~c	63
o0900338	s	DUG~d	DUG~d	3
o0900351	c	|DUG~b×DIN|	|DUG~b×DIN|	1
o0900375	c	|DUG~a×KASKAL|	|DUG~a×KASKAL|	1
o0900388	c	|DUG~a×LAM~b|	|DUG~a×LAM~b|	1
o0900391	c	|DUG~b×MAŠ|	|DUG~b×MAŠ|	1
o0900395	c	|DUG~b×1(N57)|	|DUG~b×1(N57)|	1
o0900398	c	|DUG~c~v2×1(N57)|	|DUG~c×1(N57)|	4
o0900433	c	|DUG~b×ŠE~a|	|DUG~b×ŠE~a|	1
o0900448	c	|DUG~a×U₂~b|	|DUG~a×U₂~b|	1
o0900449	c	|DUG~b×U₂~a|	|DUG~b×U₂~a|	1
o0900452	c	|DUG~b~v2×U₂~b|	|DUG~b×U₂~b|	1
o0900461	c	|DUG~b×X|	|DUG~b×X|	1
o0900483	s	DUR~a	DUR~a	1
o0900484	s	DUR~b	DUR~b	22
o0900485	s	DUR₂	DUR₂	27
o0900487	s	E~a	E~a	6
o0900488	s	E~b	E~b	4
o0900493	s	E₂~a	E₂~a	171
o0900494	s	E₂~b	E₂~b	70
o0900498	c	|E₂~a.LIŠ|	|E₂~a.LIŠ|	1
o0900499	c	|E₂~b.LIŠ|	|E₂~b.LIŠ|	1
o0900501	c	|E₂~b×3(N57)|	|E₂~b×3(N57)|	1
o0900503	c	|E₂~a×1(N58@t)|	|E₂~a×1(N57)@t|	2
o0900504	c	|E₂~b×1(N58@t)|	|E₂~b×1(N57)@t|	1
o0900506	c	|E₂~a×3(N58)|	|E₂~a×3(N58)|	1
o0900508	s	E₃~a	E₃~a	1
o0900512	s	EN	EN	1
o0900513	s	EN~a	EN~a	540
