o0901020	IŠ~a	IŠ~a~vv3	o0903790	F310D	3iszavv.xcf
o0901133	KITI	KITI~vv3	o0903791	F310E	3kitivv.xcf
o0901186	LAGAB~a	LAGAB~a~vv3	o0903792	F310F	3lagabavv.xcf
o0901219	|LAGAB~a×ME~a|	|LAGAB~a×ME~a|~vv3	o0903793	F3110	3lagabaxmevv.xcf
o0901243	|LAGAB~a×ŠA|	|LAGAB~a×ŠA|~vv3	o0903794	F3111	3lagabaxszavv.xcf
o0901245	|LAGAB~a×ŠITA~a1|	|LAGAB~a×ŠITA~a1|~vv3	o0903795	F3112	3lagabaxszitavv.xcf
o0901248	|LAGAB~a×TI|	|LAGAB~a×TI|~vv3	o0903796	F3113	3lagabaxtivv.xcf
o0901255	|LAGAB~a×X|	|LAGAB~a×X|~vv3	o0903797	F3114	3lagabaxxvv.xcf
o0901258	|LAGAB~a×ZATU753|	|LAGAB~a×ZATU753|~vv3	o0903798	F3115	3lagabaxzatu753vv.xcf
o0901408	MUN~a2	MUN~a2~vv3	o0903799	F3116	3muna2vv.xcf
o0901493	NESAG₂~a	NESAG₂~a~vv3	o0903800	F3117	3nesagavv.xcf
o0901508	|NI~b×4(N57)|	|NI~b×4(N57)|~vv3	o0903801	F3118	3nibx4n57vv.xcf
o0901656	PU₂	PU₂~vv3	o0903802	F3119	3pu2vv.xcf
o0901752	SIG₂~a2	SIG₂~a2~vv3	o0903803	F311A	3sig2a2vv.xcf
o0901868	SIPA	SIPA~vv3	o0903804	F311B	3sipavv.xcf
o0901887	SUKKAL	SUKKAL~vv3	o0903805	F311C	3sukkalvv.xcf
o0901902	SUM~a	SUM~a~vv3	o0903806	F311D	3sumvv.xcf
o0901926	ŠAB~a	ŠAB~a~vv3	o0903807	F311E	3szabavv.xcf
o0901940	ŠAKIR~c	ŠAKIR~c~vv3	o0903808	F311F	3szakircvv.xcf
o0901941	ŠAM₂	ŠAM₂~vv3	o0903809	F3120	3szam2vv.xcf
o0901953	|ŠE~a.KIN₂~c|	|ŠE~a.KIN₂~c|~vv3	o0903810	F3121	3szeakin2vv.xcf
o0901966	ŠEG₉	ŠEG₉~vv3	o0903811	F3122	3szeg9vv.xcf
o0901973	ŠEN~c	ŠEN~c~vv3	o0903812	F3123	3szencvv.xcf
o0902046	|ŠU₂~a.EN~a~v1|	|ŠU₂~a.EN~a~v1|~vv3	o0903813	F3124	3szu2enavv.xcf
o0902038	ŠU₂	ŠU₂~vv3	o0903814	F3125	3szu2vv.xcf
o0902087	TAG~b	TAG~b~vv3	o0903815	F3126	3tagbvv.xcf
o0902116	TUG₂~a	TUG₂~a~vv3	o0903816	F3127	3tug2vv.xcf
o0902263	UKKIN~b	UKKIN~b~vv3	o0903817	F3128	3ukkinbvv.xcf
o0902658	|ZATU737×DI|	|ZATU737×DI|~vv3	o0903818	F3129	3zatu737xdivv.xcf
o0902665	|ZATU737×GAR|	|ZATU737×GAR|~vv3	o0903819	F312A	3zatu737xgarvv.xcf
o0902669	|ZATU737×NI~a@g|	|ZATU737×NI~a@g|~vv3	o0903820	F312B	3zatu737xnia@gvv.xcf
o0902692	ZATU750	ZATU750~vv3	o0903821	F312C	3zatu750vv.xcf
o0902698	ZATU751~b	ZATU751~b~vv3	o0903822	F312D	3zatu751bvv.xcf
o0902838	ZUBI~a	ZUBI~a~vv3	o0903823	F312E	3zubivv.xcf
o0900173	BIR₃~c	BIR₃~c~v1	o0903824	F312F	4bir3~c~v1.xcf
o0900241	|DARA₃~c×KAR₂|	|DARA₃~c×KAR₂|~v1	o0903825	F3130	4dara3~cxkar2~v1.xcf
o0900262	DIB	DIB~v2	o0903826	F3131	4dib~v2.xcf
o0900484	DUR~b	DUR~b~v1	o0903827	F3132	4dur~b~v1.xcf
o0900898	GIŠIMMAR~a3	GIŠIMMAR~a3~v1	o0903828	F3133	4giszimmar~a3~v1.xcf
o0900914	GU₄@g	GU₄@g~v1	o0903829	F3134	4gu4@g~v1.xcf
o0900919	GUB₃~d	GUB₃~d~v1	o0903830	F3135	4gub3~d~v1.xcf
o0901401	MUD₃~a@g	MUD₃~a@g~v1	o0903831	F3136	4mud3~a@g~v1.xcf
o0901407	MUN~a1	MUN~a1~v1	o0903832	F3137	4mun~a1~v1.xcf
o0901585	NU@g	NU@g~v1	o0903833	F3138	4nu@g~v1.xcf
o0902130	TUM~c	TUM~c~v1	o0903834	F3139	4tum~c~v1.xcf
o0902144	TUR@g	TUR@g~v1	o0903835	F313A	4tur@g~v1.xcf
o0902584	ZATU697~a	ZATU697~a~v4	o0903836	F313B	4zatu697~a~v4.xcf
o0902637	ZATU732	ZATU732~v1	o0903837	F313C	4zatu732~v1.xcf
o0902692	ZATU750	ZATU750~v5	o0903838	F313D	4zatu750~v5.xcf
o0902741	ZATU773~b	ZATU773~b~v1	o0903839	F313E	4zatu773~b~v1.xcf
o0900324	|(DUB@n~a×1(N58))~a|	|(DUB@n~a×1(N58))~a|~vv5	o0903840	F313F	5072.xcf
o0903669	|GU₄×1(N58)|	|GU₄×1(N58)|~vv5	o0903841	F3140	5159.xcf
o0901108	KIN₂~e	KIN₂~e~vv5	o0903842	F3141	5201.xcf
o0903670	KU₃~a~v1	KU₃~a~v1~vv5	o0903843	F3142	5207.xcf
o0901384	MEN~a	MEN~a~vv5	o0903844	F3143	5251.xcf
o0901957	|ŠE~a.NAM₂~v2|	|ŠE~a.NAM₂~v2|~vv5	o0903845	F3144	5363.xcf
o0901964	ŠE₃@t	ŠE₃@t~vv5	o0903846	F3145	5367.xcf
o0902411	UZ~a	UZ~a~vv5	o0903847	F3146	5456.xcf
o0903671	ZATU726~b	ZATU726~b~vv5	o0903848	F3147	5551.xcf
o0902642	ZATU735~b	ZATU735~b~vv5	o0903849	F3148	5557.xcf
