o0980002	1-	|A×AN|	|A×AN|	|AxAN|	I	󲱇	󲱇	EASL0003	o0980002
o0980007	1-	A@g	A@g	A@g	I	󲛩	󲛩	EASL0008	o0980007
o0980046	1-	ALAN~f	ALAN~f	ALAN~f	I	󲜄	󲜄	EASL0046	o0980046
o0980064	1-.	ANZU₂	ANZU₂	ANZU2	I	󲜖	󲜖	EASL0063	o0980064
o0980072	1-	ASAL₂	ASAL₂	ASAL2	I	󲜞	󲜞	EASL0071	o0980072
o0980108	1-	BAU405	BAU405	|UET2.405|	I	󲪥	󲪥	EASL0105	o0980108
o0980142	1-	DAG	DAG	DAG	I	󲝞	󲝞	EASL0136	o0980142
o0980175	1-	|DIM~a×GU|	|DIM~a×GU|	|DIM~axGU|	I	󲱱	󲱱	EASL0167	o0980175
o0980176	1-	|DIM~a×X|	|DIM~a×X|	|DIM~axX|	I	󲱲	󲱲	EASL0168	o0980176
o0980213	1-	|DUG~a×HI|	|DUG~a×HI|	|DUG~axHI|	I	󲱼	󲱼	EASL0201	o0980213
o0980220	1-#	|DUG~a×X|	|DUG~a×X|	|DUG~axX|	I	󲲂	󲲂	EASL0207	o0980220
o0980296	1-	E~e	E~e	E~e	I	󲞩	󲞩	EASL0280	o0980296
o0980324	1-.	ENSI	ENSI	ENSI	I	󲟃	󲟃	EASL0308	o0980324
o0980325	1-.	ENSI₂	ENSI₂	ENSI2	I	󲟄	󲟄	EASL0309	o0980325
o0980341	1-	|EZEN~a×LA~e|	|EZEN~a×LA~e|	|EZEN~axLA~e|	I	𒟸	󲳕,𒟸	EASL0323	o0980341
o0980376	1-	|GA₂~a1×GU₄|	|GA₂~a1×GU₄|	|GA2~a1xGU4|	I	󲳰	󲳰	EASL0358	o0980376
o0980387	1-	|GA₂~a1×NUN~a|	|GA₂~a1×NUN~a|	|GA2~a1xNUN~a|	I	󲳻	󲳻	EASL0369	o0980387
o0980399	©1-#	|GA₂~a1×X|	|GA₂~a1×X|	|GA2~a1xX|	I	𒠲	𒠲;󳁍	EASL0381 EALX186 EAAR123 EAJN070	o0980399
o0980450	1-	GAN~d	GAN~d	GAN~d	I	󲟵	󲟵	EASL0430	o0980450
o0980452	1-	|GAN~d×HI|	|GAN~d×HI|	|GAN~dxHI|	I	󲴡	󲴡	EASL0432	o0980452
o0980463	1-	GEŠTIN~c	GEŠTIN~c	GESZTIN~c	I	󲠀	󲠀	EASL0443	o0980463
