o0900329	DUB₂	sl	197_05	DUB₂	
o0900331	DUG~a	sl	197_06	DUG~a	DUGa.png	DUG~a2	o0900333
o0900334	DUG~b	sl	197_07	DUG~b	DUGb.png	DUG~b1	o0900335
o0900394	|DUG~a×1(N57)|	map	198_01	DUG+AŠ~a	
o0900395	|DUG~b×1(N57)|	aka	198_02	DUG+AŠ~b	DUG+ASZb.png	|DUG~b1×1(N57)|	o0900396
o0900398	|DUG~c×1(N57)|	aka	198_03	DUG+AŠ~c	DUG+ASZc.png	|DUG~c2×1(N57)|	o0900399
o0900401	|DUG~b×(1(N57).KU₃~a)|	map	198_04	DUG~b+1(N57)+KU₃~a	
o0900340	|DUG~b×AB₂|	aka	198_05	DUG~b+AB₂	DUGb+AB2.png	Add Uruk III form although the neck is not preserved in the Uruk III instance.
o0900342	|DUG~b×ANŠE~b|	aka	198_06	DUG~b+ANŠE~b	
o0900343	|DUG~b×ANŠE~d|	sl	198_07	DUG~b+ANŠE~d	
o0900347	|DUG~b×BALA~a|	aka	198_08	DUG~b+BALA~a	
o0900349	|DUG~b×BIR₃~c|	aka	199_01	DUG~b+BIR₃~c	
o0900351	|DUG~b×DIN|	aka	199_02	DUG~b+DIN	DUGb+DIN.png	|DUG~b×DIN|~v1	o0900352
o0900358	|DUG~b×GA~a|	sl	199_03	DUG~b+GA~a	
o0900359	|DUG~b×GA~b|	aka	199_04	DUG~b+GA~b	
o0900361	|DUG~b×GEŠTU~a|	aka	199_05	DUG~b+GEŠTU~a	DUGb+GESZTUa.png	|DUG~b×GEŠTU~a|~v1	o0900362
o0900363	|DUG~b×GEŠTU~b|	sl	199_06	DUG~b+GEŠTU~b	
o0900365	|DUG~b×GI₆|	aka	199_07	DUG~b+GI₆	
o0900367	|DUG~b×GIŠ|	aka	199_08	DUG~b+GIŠ	
o0900370	|DUG~b×HI|	aka	200_01	DUG~b+HI	DUG~b+HI.png	|DUG~b×HI|~v1	o0900370
o0900376	|DUG~b×KASKAL|	aka	200_02	DUG~b+KASKAL	
o0900379	|DUG~b×KU₆~a|	aka	200_03	DUG~b+KU₆~a	
o0900381	|DUG~b×KUR~a|	aka	200_04	DUG~b+KUR~a	
o0900384	|DUG~b×(KUR~a.X)|	map	200_05	DUG~b+KUR~a+?	DUGb+KURa+X.png	gv
o0900382	|DUG~b×KUR~b|	sl	200_06	DUG~b+KUR~b	
o0900389	|DUG~b×LAM~a|	aka	200_07	DUG~b+LAM~a	
o0900386	|DUG~b×KUR@g~a|	map	200_08	DUG~b+LAM+KUR~a	
o0900391	|DUG~b×MAŠ|	aka	201_01	DUG~b+MAŠ	
o0900408	|DUG~b×NAGA~a|	aka	201_02	DUG~b+NAGA~a	
o0900410	|DUG~b×NAM₂|	sl	201_03	DUG~b+NAM₂	
o0900414	|DUG~b×SA~a|	aka	201_04	DUG~b+SA~a	
o0900416	|DUG~b×(SA~a.GI)|	map	201_05	DUG~b+SA~a+GI	
o0900418	|DUG~b×SI₄~a|	aka	201_06	DUG~b+SI₄~a	
o0900420	|DUG~b×(SI₄~a.X)|	map	201_07	DUG~b+SI₄~a+?	
o0900422	|DUG~b×SIG₂~a1|	aka	201_08	DUG~b+SIG₂~a1	DUGb+SIG2a1.png	gv
o0900423	|DUG~b×SIG₂~a2|	sl	202_01	DUG~b+SIG₂~a2	
o0900425	|DUG~b×SIG₇|	aka	202_02	DUG~b+SIG₇	
o0900427	|DUG~b×SUHUR|	sl	202_03	DUG~b+SUHUR	
o0900431	|DUG~b×ŠAH₂~a|	aka	202_04	DUG~b+ŠAH₂~a	
o0900433	|DUG~b×ŠE~a|	aka	202_05	DUG~b+ŠE~a	DUGb+SZEa.png	|DUG~b×ŠE~a|~v2	o0900435
o0900436	|DUG×(ŠE.NAM₂)|	min	202_06	DUG~b+ŠE~a+NAM₂	
o0900439	|DUG~b×TAK₄~a|	aka	203_01	DUG~b+TAK₄~a	
o0900441	|DUG~b×(TAK₄~a.SA~a)|	map	203_02	DUG~b+TAK₄~a+SA~a	
o0900443	|DUG~b×(TAK₄~a.SAL)|	map	203_03	DUG~b+TAK₄~a+SAL	
o0900445	|DUG~b×TI|	aka	203_04	DUG~b+TI~a	
o0900449	|DUG~b×U₂~a|	aka	203_05	DUG~b+U₂~a	
o0900450	|DUG~b×U₂~b|	sl	203_06	DUG~b+U₂~b	DUGb+U2b.png	LLATU form not in CDLI-gh (collate).
o0900456	|DUG~b×UH₃~a|	aka	203_07	DUG~b+UH₃~a	
o0900458	|DUG~b×UH₃~a@t|	sl	203_08	DUG~b+UH₃~a@t	
o0900466	|DUG~b×ZATU764|	sl	203_09	DUG~b+ZATU764	
o0900468	|DUG~b×ZATU779|	aka	203_10	DUG~b+ZATU779	
o0900470	|DUG~b×ZATU780|	sl	204_01	DUG~b+ZATU780	
o0900472	|DUG~b×ZATU781|	aka	204_02	DUG~b+ZATU781	
o0900474	|DUG~b×(ZATU789.SA~a)|	map	204_03	DUG~b+ZATU789+SA~a	
o0900461	|DUG~b×X|	sl	204_04	DUG~b+?	
o0900336	DUG~c	sl	205_01	DUG~c	DUGc.png	DUG~c1	o0900337
o0900485	DUR₂	sl	206_01	DUR₂	
o0900493	E₂~a	sl	206_02	E₂~a	
o0900494	E₂~b	sl	207_01	E₂~b	
o0900504	|E₂~b×1(N58@t)|	aka	207_02	E₂~b+AŠ~c	
o0900511	EDIN	sl	207_03	EDIN	
o0900513	EN~a	sl	208_01	EN~a	ENa.png	EN~a2	o0900515
o0901606	|EN~a×NUN~a|	sl	209_01	EN~a+NUN~a	
o0900517	EN~b	sl	210_01	EN~b	ENb.png	LLATU form not in CDLI-gh (collate).
o0900533	ENDIB	sl	210_02	ENDIB	
o0900534	ENGIZ	sl	210_03	ENGIZ	
o0900535	ENKUM	sl	210_04	ENKUM	
o0900537	ENLIL	sl	210_05	ENLIL	
o0900541	ERIM~a	sl	210_06	ERIM~a	
o0900543	ERIM~b2	map	210_07	ERIM~b	
o0900544	ERIM₂	sl	210_08	ERIM₂	
o0900545	ERIN	sl	211_01	ERIN	
o0900546	EŠDA	sl	211_02	EŠDA	
o0900550	EZEN~a	sl	211_03	EZEN~a	EZENa.png	EZEN~a1	o0900551
o0900581	|EZEN~a×SU~a|	sl	211_04	EZEN~a+SU~a	
o0900552	EZEN~b	sl	212_01	EZEN~b	
o0900571	|EZEN~b×6(N57)|	aka	212_02	EZEN~b+6(N57)	
o0900594	EZINU~a	sl	212_03	EZINU~a	
o0900597	EZINU~d	sl	212_04	EZINU~d	
o0900599	GA~a	sl	212_05	GA~a	GAa.png	GA~a4	o0900603
o0900604	GA~b	sl	213_01	GA~b	
o0900605	GA~c	sl	213_02	GA~c	
o0900612	|GA~c×1(N14)|	sl	213_03	GA~c+1(N14)	
o0900616	GA₂~a1	sl	213_04	GA₂~a1	
o0900623	|GA₂~a1×A|	aka	213_05	GA₂~a1+A	
o0900641	|GA₂~a1×GIŠ@t|	sl	214_01	GA₂~a1+GIŠ@t	
o0900648	|GA₂~a1×HAL|	sl	214_02	GA₂~a1+HAL	
o0900650	|GA₂~a1×HI|	aka	214_03	GA₂~a1+HI	
o0900654	|GA₂~a1×KU₃~a|	sl	214_04	GA₂~a1+KU₃~a	
o0900657	|GA₂~a1×KU₆~a|	aka	214_05	GA₂~a1+KU₆~a	
o0900664	|GA₂~a1×MAŠ|	sl	214_06	GA₂~a1+MAŠ	
o0900687	|GA₂~a1×PAP~a|	sl	214_07	GA₂~a1+PAP~a	
o0900691	|GA₂~a1×SUHUR|	aka	214_08	GA₂~a1+SUHUR	
o0900705	|GA₂~a1×TI|	map	214_09	GA₂~a1+TI~a	
o0900707	|GA₂~a1×U₄|	sl	214_10	GA₂~a1+U₄	
o0900709	|GA₂~a1×X|	sl	214_11	GA₂~a1+?	
o0900618	GA₂~a3	sl	215_01	GA₂~a3	
o0900620	GA₂~b	sl	215_02	GA₂~b	
o0900625	|GA₂~b×DUB~a|	aka	215_03	GA₂~b+DUB~a	
o0900719	GAʾAR~a1	sl	215_04	GAʾAR~a1	
o0900721	GAʾAR~b1	sl	215_05	GAʾAR~b1	
o0902657	|ZATU737×BUR~a|	aka	215_06	GABURRA	
o0900724	GADA~a	sl	216_01	GADA~a	
o0900729	GAL~a	sl	216_02	GAL~a	
o0900730	GAL~b	sl	223_01	GAL~b	
o0900732	GALGA~a	sl	223_02	GALGA~a	
o0900736	GAN~a	sl	224_01	GAN~a	GANa.png	GAN~a1	o0900737
o0900738	GAN~b	sl	224_02	GAN~b	GANb.png	GAN~b3	o0900741
o0900742	GAN~c	sl	224_04	GAN~c	
o0900778	GAN₂	sl	224_05	GAN₂	
o0900779	GAR	sl	225_01	GAR	
o0900782	GAR@g~b	sl	225_02	GAR@g~b	
o0900783	GAR@g~c	sl	225_03	GAR@g~c	
o0900786	GARA₂~a	sl	225_04	GARA₂~a	
o0901792	|SILA₃~a×GARA₂~a|	aka	226_01	GARA₂~a+SILA₃~a	
o0900788	GAZI	sl	226_02	GAZI	
o0900790	GEŠTIN~a	sl	226_03	GEŠTIN~a	
o0900797	GEŠTU~a	sl	226_04	GEŠTU~a	GESZTUa.png	GEŠTU~a2	o0900799
o0900800	GEŠTU~b	sl	226_05	GEŠTU~b	
o0900806	GI	sl	226_06	GI	GI.png	GI~v1	o0900807
o0900822	|GI&GI|	sl	227_01	GI+GI	
o0900820	|GI×ŠE₃|	sl	228_01	GI+ŠE₃	
o0900829	GI₄~a	sl	228_02	GI₄~a	
o0900836	GI₆	sl	228_03	GI₆	GI6.png	GI₆~v1	o0900837
o0900841	GIBIL₆	sl	228_04	GIBIL₆	GIBIL6.png	gv
o0900845	GIR~a	sl	228_05	GIR~a	
o0900846	GIR~b	sl	228_06	GIR~b	
o0900851	|GIR~b.GIR~b|	min	229_01	GIR~b+GIR~b	
o0900848	GIR~c	sl	229_02	GIR~c	
o0900855	GIR₂~a	sl	229_03	GIR₂~a	
o0900858	GIR₃~a	sl	229_04	GIR₃~a	
o0900860	GIR₃~c	sl	230_01	GIR₃~c	
o0900866	|GIR₃~c×ŠE₃|	sl	230_02	GIR₃~c+ŠE₃	
o0900869	GIR₃@g~a	sl	230_03	GIR₃@g~a	
o0900875	GIŠ	sl	230_04	GIŠ	
o0900879	|(GIŠ×(DIN.DIN))~a|	map	233_01	GIŠ+DIN+DIN~a	
o0900879	|(GIŠ×(DIN.DIN))~a|	map	233_02	GIŠ+DIN+DIN~c	
o0900883	|GIŠ×ŠU₂~a|	aka	233_03	GIŠ+ŠU₂~a	
o0900884	|GIŠ×ŠU₂~b|	aka	234_01	GIŠ+ŠU₂~b	
o0900885	GIŠ@t	sl	234_02	GIŠ@t	
o0900892	|GIŠ₃~a&GIŠ₃~a|	sl	234_03	GIŠ₃~a+GIŠ₃~a	
o0900890	GIŠ₃~b	sl	234_04	GIŠ₃~b	
o0900893	GIŠGAL	sl	234_05	GIŠGAL	GISZGAL.png	GIŠGAL~v1	o0900894
o0900897	GIŠIMMAR~a2	sl	234_06	GIŠIMMAR~a2	
o0900899	GIŠIMMAR~b1	sl	234_07	GIŠIMMAR~b1	GISZIMMARb1.png	GIŠIMMAR~b12	o0900901
o0900906	GU	aka	235_01	GU~a	
o0900907	GU₂	sl	235_02	GU₂	
o0900908	GU₄	sl	235_03	GU₄	
o0900916	GUB₃~a	sl	236_01	GUB₃~a	
o0900917	GUB₃~b	sl	236_02	GUB₃~b	
o0900920	GUG₂	aka	236_03	GUG₂~a	GUG2a.png	GUG₂~v1	o0900921
o0900931	GUKKAL~c	sl	236_04	GUKKAL~c	
o0900935	GUL	sl	236_05	GUL	
o0900938	GUM~b	sl	236_06	GUM~b	
o0900941	GUM~b@n	aka	236_07	GUM@n~b	
o0900945	GUN₃~b	sl	237_01	GUN₃~b	
o0900946	GUR	sl	237_02	GUR	
o0900948	GURUŠ~a	sl	237_03	GURUŠ~a	GURUSZa.png	GURUŠ~a1	o0900949
o0900952	|GURUŠ~a×2(N14)|	sl	237_04	GURUŠ~a+2(N14)	
o0900955	GURUŠDA	aka	237_05	GURUŠDA~a	
o0900956	HAL	sl	237_06	HAL	
o0900957	HALUB	sl	237_07	HALUB	
o0900958	HAŠHUR	sl	237_08	HAŠHUR	HASZHUR.png	LLATU form not in CDLI-gh (no Uruk III).
o0900959	|HAŠHUR×MA|	sl	238_01	HAŠHUR+MA	
o0900960	HI	sl	238_02	HI	
o0900968	|HI×1(N57)|	map	238_03	HI+AŠ~b	
o0900962	|HI.SUHUR|	aka	239_01	HI+SUHUR	HI+SUHUR.png	LLATU form not in CDLI-gh.
o0900977	HI@g~b	sl	239_02	HI@g~b	
o0900981	I	sl	239_03	I	
o0900983	IB~a	sl	239_04	IB~a	
o0900984	IB~b	sl	239_05	IB~b	
o0900988	IDIGNA	sl	239_06	IDIGNA	IDIGNA.png	IDIGNA~v1	o0900989
o0900998	ILDUM~b	sl	240_01	ILDUM~b	
o0901000	IM~a	sl	240_02	IM~a	
o0901001	IM~b	sl	240_03	IM~b	
o0901005	IN~b	sl	240_04	IN~b	
o0901009	IR~a	sl	241_01	IR~a	
o0901010	IR~b	sl	241_02	IR~b	
o0901020	IŠ~a	sl	241_03	IŠ~a	ISZa.png	gv
o0901022	IŠ~b	sl	241_04	IŠ~b	ISZb.png	IŠ~b1	o0901023
o0901030	KA~a	sl	242_01	KA~a	
o0901036	|KA~a×SAR~a|	aka	242_02	KA~a+SAR~a	
o0901043	|KA₂×LAM|	aka	242_03	KA₂+LAM	
o0901044	KAB	sl	242_04	KAB	
o0901047	KAD₄~a	sl	243_01	KAD₄~a	
o0901048	KAD₄~b	sl	243_02	KAD₄~b	
o0901052	KAK~a	sl	243_03	KAK~a	
o0901055	|KAK~a.GA₂~a1|	min	243_04	KAK~a+GA₂~a1	
o0901057	KAL~a	sl	243_05	KAL~a	
o0901058	KAL~b1	sl	244_01	KAL~b1	
o0901060	KAL~b2	sl	244_02	KAL~b2	
o0901071	KAR	sl	244_03	KAR	
o0901073	KAR₂~a	sl	244_04	KAR₂~a	
o0901074	KAR₂~b	sl	244_05	KAR₂~b	
o0901075	KASKAL	sl	244_06	KASKAL	
o0901078	KAŠ~a	sl	245_01	KAŠ~a	KASZa.png	KAŠ~a1	o0901079
o0901080	KAŠ~b	sl	245_02	KAŠ~b	KASZb.png	KAŠ~b1	o0901081
o0901082	KAŠ~c	sl	245_03	KAŠ~c	
o0901090	KI	aka	245_04	KI~a	
o0901094	KIB	sl	246_01	KIB	
o0901097	KID~a	sl	246_02	KID~a	
o0901098	KID~b	sl	246_03	KID~b	
o0901102	KIN	sl	246_04	KIN	
o0901106	KIN₂~c	sl	247_01	KIN₂~c	
o0901107	KIN₂~d	sl	247_02	KIN₂~d	
o0901109	KINGAL	sl	247_03	KINGAL	KINGAL.png	KINGAL~v1	o0901110
o0901113	KISAL~a1	sl	247_04	KISAL~a1	
o0901115	KISAL~b1	sl	247_05	KISAL~b1	
o0901116	KISAL~b2	sl	248_01	KISAL~b2	
o0901117	KISAL~b3	sl	248_02	KISAL~b3	
o0901122	KISIM~a	sl	248_03	KISIM~a	
o0901123	KISIM~b	sl	248_04	KISIM~b	KISIMb.png	KISIM~b2	o0901125
o0901128	KIŠ	sl	248_05	KIŠ	KISZ.png	KIŠ~v1	o0901129
o0901131	KIŠIK~a	sl	248_06	KIŠIK~a	
o0901133	KITI	sl	249_01	KITI	KITI.png	KITI~v1	o0901134
o0901136	KU~a	sl	249_02	KU~a	
o0901138	KU~b2	sl	249_03	KU~b2	
o0901142	KU₃~a	sl	249_04	KU₃~a	
o0901143	KU₃~c	sl	249_05	KU₃~c	
o0901145	KU₆~a	sl	249_06	KU₆~a	
o0901153	|KU₆~a+KU₆~a|	sl	251_01	KU₆~a+KU₆~a	
o0901158	KUR~a	sl	251_02	KUR~a	
o0901160	KUR~c	sl	251_03	KUR~c	KURc.png	KUR~c1	o0901161
o0901173	KUŠU₂~b	sl	251_04	KUŠU₂~b	
o0901174	KUŠU₂~c	sl	251_05	KUŠU₂~c	
o0901175	KUŠU₂~d	sl	251_06	KUŠU₂~d	
o0901176	KUŠU₂~e	sl	251_07	KUŠU₂~e	
o0901177	KUŠU₂~f	sl	251_08	KUŠU₂~f	
o0901179	LA~b	sl	252_01	LA~b	
o0901184	LA₂	sl	252_02	LA₂	
o0901186	LAGAB~a	sl	252_03	LAGAB~a	
o0901219	|LAGAB~a×ME~a|	sl	252_04	LAGAB~a+ME~a	
o0901243	|LAGAB~a×ŠA|	aka	252_05	LAGAB~a+ŠA	
o0901245	|LAGAB~a×ŠITA~a1|	aka	252_06	LAGAB~a+ŠITA~a1	
o0901248	|LAGAB~a×TI|	map	252_07	LAGAB~a+TI~a	
o0901258	|LAGAB~a×ZATU753|	sl	252_08	LAGAB~a+ZATU753	
o0901255	|LAGAB~a×X|	sl	252_09	LAGAB~a+?	
o0901187	LAGAB~b	sl	252_10	LAGAB~b	
o0901260	|LAGAB~b&LAGAB~b|	aka	253_01	LAGAB~b+LAGAB~b	
o0901262	LAGAR~a	sl	253_02	LAGAR~a	
o0901264	LAGAR~b2	sl	253_03	LAGAR~b2	
o0901265	LAGAR~c	sl	253_04	LAGAR~c	
o0901268	LAHTAN₂	sl	253_05	LAHTAN₂	LAHTAN2.png	gv
o0901270	LAL₂~a	sl	253_06	LAL₂~a	
o0901283	LAM~a	sl	253_07	LAM~a	
o0901284	LAM~b	sl	254_01	LAM~b	
o0901169	KUR@g~a	aka	254_02	LAM+KUR~a	
o0901301	LI	sl	254_03	LI	
o0901303	LIŠ	sl	254_04	LIŠ	
o0901304	LU₂	sl	254_05	LU₂	LU2.png	LU₂~v1	o0901305
o0901312	LUM	sl	254_06	LUM	
o0901313	MA	sl	254_07	MA	MA.png	MA~v1	o0901314
o0901325	MAH~a	sl	255_01	MAH~a	
o0901361	MAR~a	sl	255_02	MAR~a	
o0901373	MAR@g~a	map	255_03	MAR~a@g	
o0901375	MAR~a@t	sl	255_04	MAR~a@t	MARa@t.png	MAR~a@t not in CGLI-gh; needs adding.
o0901363	MAR~b	sl	255_05	MAR~b	
o0901371	|MAR~b×X|	sl	255_06	MAR~b+?	
o0901376	MAŠ	sl	255_07	MAŠ	
o0901377	MAŠ₂	sl	255_08	MAŠ₂	
o0901380	ME~a	sl	256_01	ME~a	
o0901381	ME~b	sl	257_01	ME~b	
o0901384	MEN~a	sl	257_02	MEN~a	MENa.png	MEN~a1	o0901385
o0901387	MES	aka	257_03	MES~a	MESa.png	MES~v1	o0901388
o0901390	MIR~a	sl	257_04	MIR~a	
o0901391	MIR~b	sl	257_05	MIR~b	
o0901392	MU	sl	258_01	MU	
o0901393	MUD	sl	258_02	MUD	
o0901396	MUD₃~a	sl	258_03	MUD₃~a	
o0901398	MUD₃~c	sl	258_04	MUD₃~c	
o0901400	MUD₃@g	sl	258_05	MUD₃@g	
o0901404	MUL	sl	258_06	MUL	
o0901408	MUN~a2	sl	258_07	MUN~a2	
o0901410	MUN~a4	sl	258_08	MUN~a4	
o0901411	MUN~b	sl	259_01	MUN~b	
o0901414	MUNŠUB~b	sl	259_02	MUNŠUB~b	
o0901415	MUNU₃	sl	259_03	MUNU₃	
o0901417	MUŠ	sl	259_04	MUŠ	
o0901419	MUŠ₃~a	sl	259_05	MUŠ₃~a	MUSZ3a.png	MUŠ₃~a	o0901421
o0901426	MUŠEN	sl	259_06	MUŠEN	
o0901437	NA~a	sl	260_01	NA~a	
o0901438	NA~b	sl	260_02	NA~b	
o0901439	NA~c	sl	261_01	NA~c	
o0901442	NA₂~a	sl	261_02	NA₂~a	NA2a.png	NA₂~a1	o0901443
o0901452	NAGA~a	sl	261_03	NAGA~a	
o0901453	NAGA~b	sl	261_04	NAGA~b	
o0901457	NAGAR~a	sl	261_05	NAGAR~a	NAGAR~a.png	NAGAR~b	o0901461
o0901461	NAGAR~b	sl	262_01	NAGAR~b	NAGARb.png	NAGAR~a3	o0901460
o0901467	NAM~d	sl	263_01	NAM~d	
o0901468	NAM₂	sl	263_02	NAM₂	
o0901470	NAM₂@g	sl	265_01	NAM₂@g	
o0901472	NAMEŠDA	sl	265_02	NAMEŠDA	
o0901480	NANŠE~b	sl	266_01	NANŠE~b	
o0901481	NAR	sl	266_02	NAR	
o0901483	NE~a	sl	266_03	NE~a	NEa.png	NE~a1	o0901484
o0901488	NE~d	sl	266_04	NE~d	
o0901491	NERGAL~v	aka	267_01	NERGAL~x	
o0901501	NI~a	sl	267_02	NI~a	
o0901502	NI~b	sl	267_03	NI~b	
o0901508	|NI~b×4(N57)|	sl	268_01	NI~b+4(N57)	NIb+4N57.png	CDLI-gh glyph is incorrect; LLATU correct.
o0903277	|8(N57).NI~b|	map	268_02	NI~b+8(N57)	
o0901510	|NI~b×X|	sl	268_03	NI~b+?	
o0901513	NI₂	sl	268_04	NI₂	
o0901514	NIGIN	sl	268_05	NIGIN	
o0901516	NIM~a	sl	269_01	NIM~a	
o0901517	NIM~b1	sl	269_02	NIM~b1	
o0901518	NIM~b2	sl	269_03	NIM~b2	
o0901521	NIMGIR	sl	269_04	NIMGIR	NIMGIR.png	NIMGIR~v1	o0901522
o0901524	NIN	sl	269_05	NIN	
o0901525	NINDA₂	sl	269_06	NINDA₂	NINDA2.png	NINDA₂~v1	o0901526
o0901557	|NINDA₂×1(N01)|	map	270_01	NINDA₂+1(N1)	
o0901558	|NINDA₂×2(N01)|	map	270_02	NINDA₂+2(N1)	
o0901537	|NINDA₂×(AN.X)|	map	270_03	NINDA₂+AN+?	
o0901544	|NINDA₂×GIŠ|	aka	270_04	NINDA₂+GIŠ	
o0901577	NINKUM	sl	270_05	NINKUM	
o0901578	NINLIL	sl	270_06	NINLIL	
o0901580	NIR~a	sl	270_07	NIR~a	
o0901581	NIR~b	sl	270_08	NIR~b	
o0901493	NESAG₂~a	sl	270_09	NESAG₂~a	NESAG2a.png	NESAG₂~a1	o0901494
o0901496	NESAG₂~b	sl	271_01	NESAG₂~b	
o0901584	NU	sl	271_02	NU	
o0901585	NU@g	sl	271_03	NU@g	
o0901586	NU₁₁	sl	271_04	NU₁₁	
o0901587	|NU₁₁&NU₁₁|	aka	272_01	NU₁₁+NU₁₁	
o0901592	NUN~a	sl	272_02	NUN~a	
