o0000154	DUB₂	sl	197_05	DUB₂	
o0028492	DUG~a	sl	197_06	DUG~a	DUGa.png	DUG~a2	o0035575
o0028510	DUG~b	sl	197_07	DUG~b	DUGb.png	DUG~b1	o0035578
o0028494	|DUG~a×1(N57)|	map	198_01	DUG+AŠ~a	
o0028512	|DUG~b×1(N57)|	aka	198_02	DUG+AŠ~b	DUG+ASZb.png	|DUG~b1×1(N57)|	o0035577
o0028618	|DUG~c×1(N57)|	aka	198_03	DUG+AŠ~c	DUG+ASZc.png	|DUG~c2×1(N57)|	o0035601
o0028514	|DUG~b×(1(N57).KU₃~a)|	map	198_04	DUG~b+1(N57)+KU₃~a	
o0028516	|DUG~b×AB₂|	aka	198_05	DUG~b+AB₂	DUGb+AB2.png	Add Uruk III form although the neck is not preserved in the Uruk III instance.
o0028518	|DUG~b×ANŠE~b|	aka	198_06	DUG~b+ANŠE~b	
o0028520	|DUG~b×ANŠE~d|	sl	198_07	DUG~b+ANŠE~d	
o0028522	|DUG~b×BALA~a|	aka	198_08	DUG~b+BALA~a	
o0028524	|DUG~b×BIR₃~c|	aka	199_01	DUG~b+BIR₃~c	
o0028526	|DUG~b×DIN|	aka	199_02	DUG~b+DIN	DUGb+DIN.png	|DUG~b×DIN|~v1	o0035583
o0028532	|DUG~b×GA~a|	sl	199_03	DUG~b+GA~a	
o0028533	|DUG~b×GA~b|	aka	199_04	DUG~b+GA~b	
o0028534	|DUG~b×GEŠTU~a|	aka	199_05	DUG~b+GEŠTU~a	DUGb+GESZTUa.png	|DUG~b×GEŠTU~a|~v1	o0035585
o0028536	|DUG~b×GEŠTU~b|	sl	199_06	DUG~b+GEŠTU~b	
o0028538	|DUG~b×GI₆|	aka	199_07	DUG~b+GI₆	
o0028540	|DUG~b×GIŠ|	aka	199_08	DUG~b+GIŠ	
o0028544	|DUG~b×HI|	aka	200_01	DUG~b+HI	DUG~b+HI.png	|DUG~b×HI|~v1	o0028544
o0028546	|DUG~b×KASKAL|	aka	200_02	DUG~b+KASKAL	
o0028548	|DUG~b×KU₆~a|	aka	200_03	DUG~b+KU₆~a	
o0028550	|DUG~b×KUR~a|	aka	200_04	DUG~b+KUR~a	
o0028552	|DUG~b×(KUR~a.X)|	map	200_05	DUG~b+KUR~a+?	DUGb+KURa+X.png	gv
o0028554	|DUG~b×KUR~b|	sl	200_06	DUG~b+KUR~b	
o0028558	|DUG~b×LAM~a|	aka	200_07	DUG~b+LAM~a	
o0028556	|DUG~b×KUR@g~a|	map	200_08	DUG~b+LAM+KUR~a	
o0028560	|DUG~b×MAŠ|	aka	201_01	DUG~b+MAŠ	
o0028562	|DUG~b×NAGA~a|	aka	201_02	DUG~b+NAGA~a	
o0028564	|DUG~b×NAM₂|	sl	201_03	DUG~b+NAM₂	
o0028567	|DUG~b×SA~a|	aka	201_04	DUG~b+SA~a	
o0036405	|DUG~b×(SA~a.GI)|	map	201_05	DUG~b+SA~a+GI	
o0028569	|DUG~b×SI₄~a|	aka	201_06	DUG~b+SI₄~a	
o0028571	|DUG~b×(SI₄~a.X)|	map	201_07	DUG~b+SI₄~a+?	
o0028573	|DUG~b×SIG₂~a1|	aka	201_08	DUG~b+SIG₂~a1	DUGb+SIG2a1.png	gv
o0028575	|DUG~b×SIG₂~a2|	sl	202_01	DUG~b+SIG₂~a2	
o0028577	|DUG~b×SIG₇|	aka	202_02	DUG~b+SIG₇	
o0028578	|DUG~b×SUHUR|	sl	202_03	DUG~b+SUHUR	
o0028580	|DUG~b×ŠAH₂~a|	aka	202_04	DUG~b+ŠAH₂~a	
o0028582	|DUG~b×ŠE~a|	aka	202_05	DUG~b+ŠE~a	DUGb+SZEa.png	|DUG~b×ŠE~a|~v2	o0035593
o0037043	|DUG×(ŠE.NAM₂)|	min	202_06	DUG~b+ŠE~a+NAM₂	
o0028586	|DUG~b×TAK₄~a|	aka	203_01	DUG~b+TAK₄~a	
o0028588	|DUG~b×(TAK₄~a.SA~a)|	map	203_02	DUG~b+TAK₄~a+SA~a	
o0028590	|DUG~b×(TAK₄~a.SAL)|	map	203_03	DUG~b+TAK₄~a+SAL	
o0028592	|DUG~b×TI|	aka	203_04	DUG~b+TI~a	
o0028594	|DUG~b×U₂~a|	aka	203_05	DUG~b+U₂~a	
o0028596	|DUG~b×U₂~b|	sl	203_06	DUG~b+U₂~b	DUGb+U2b.png	LLATU form not in CDLI-gh (collate).
o0028597	|DUG~b×UH₃~a|	aka	203_07	DUG~b+UH₃~a	
o0028599	|DUG~b×UH₃~a@t|	sl	203_08	DUG~b+UH₃~a@t	
o0028605	|DUG~b×ZATU764|	sl	203_09	DUG~b+ZATU764	
o0028607	|DUG~b×ZATU779|	aka	203_10	DUG~b+ZATU779	
o0028609	|DUG~b×ZATU780|	sl	204_01	DUG~b+ZATU780	
o0028611	|DUG~b×ZATU781|	aka	204_02	DUG~b+ZATU781	
o0028613	|DUG~b×(ZATU789.SA~a)|	map	204_03	DUG~b+ZATU789+SA~a	
o0028601	|DUG~b×X|	sl	204_04	DUG~b+?	
o0028614	DUG~c	sl	205_01	DUG~c	DUGc.png	DUG~c1	o0035599
o0000165	DUR₂	sl	206_01	DUR₂	
o0028627	E₂~a	sl	206_02	E₂~a	
o0028632	E₂~b	sl	207_01	E₂~b	
o0028635	|E₂~b×1(N58@t)|	aka	207_02	E₂~b+AŠ~c	
o0000167	EDIN	sl	207_03	EDIN	
o0028659	EN~a	sl	208_01	EN~a	ENa.png	EN~a2	o0035606
o0036441	|EN~a×NUN~a|	sl	209_01	EN~a+NUN~a	
o0028660	EN~b	sl	210_01	EN~b	ENb.png	LLATU form not in CDLI-gh (collate).
o0028665	ENDIB	sl	210_02	ENDIB	
o0028671	ENGIZ	sl	210_03	ENGIZ	
o0028672	ENKUM	sl	210_04	ENKUM	
o0028673	ENLIL	sl	210_05	ENLIL	
o0028680	ERIM~a	sl	210_06	ERIM~a	
o0028684	ERIM~b2	map	210_07	ERIM~b	
o0028678	ERIM₂	sl	210_08	ERIM₂	
o0028686	ERIN	sl	211_01	ERIN	
o0028688	EŠDA	sl	211_02	EŠDA	
o0028694	EZEN~a	sl	211_03	EZEN~a	EZENa.png	EZEN~a1	o0035616
o0028714	|EZEN~a×SU~a|	sl	211_04	EZEN~a+SU~a	
o0028722	EZEN~b	sl	212_01	EZEN~b	
o0028725	|EZEN~b×6(N57)|	aka	212_02	EZEN~b+6(N57)	
o0028729	EZINU~a	sl	212_03	EZINU~a	
o0028735	EZINU~d	sl	212_04	EZINU~d	
o0028831	GA~a	sl	212_05	GA~a	GAa.png	GA~a4	o0035636
o0028842	GA~b	sl	213_01	GA~b	
o0028844	GA~c	sl	213_02	GA~c	
o0028846	|GA~c×1(N14)|	sl	213_03	GA~c+1(N14)	
o0028737	GA₂~a1	sl	213_04	GA₂~a1	
o0028743	|GA₂~a1×A|	aka	213_05	GA₂~a1+A	
o0028755	|GA₂~a1×GIŠ@t|	sl	214_01	GA₂~a1+GIŠ@t	
o0028759	|GA₂~a1×HAL|	sl	214_02	GA₂~a1+HAL	
o0028761	|GA₂~a1×HI|	aka	214_03	GA₂~a1+HI	
o0028765	|GA₂~a1×KU₃~a|	sl	214_04	GA₂~a1+KU₃~a	
o0028767	|GA₂~a1×KU₆~a|	aka	214_05	GA₂~a1+KU₆~a	
o0028772	|GA₂~a1×MAŠ|	sl	214_06	GA₂~a1+MAŠ	
o0028779	|GA₂~a1×PAP~a|	sl	214_07	GA₂~a1+PAP~a	
o0028782	|GA₂~a1×SUHUR|	aka	214_08	GA₂~a1+SUHUR	
o0028791	|GA₂~a1×TI|	map	214_09	GA₂~a1+TI~a	
o0028793	|GA₂~a1×U₄|	sl	214_10	GA₂~a1+U₄	
o0028795	|GA₂~a1×X|	sl	214_11	GA₂~a1+?	
o0028816	GA₂~a3	sl	215_01	GA₂~a3	
o0028822	GA₂~b	sl	215_02	GA₂~b	
o0028824	|GA₂~b×DUB~a|	aka	215_03	GA₂~b+DUB~a	
o0028833	GAʾAR~a1	sl	215_04	GAʾAR~a1	
o0028836	GAʾAR~b1	sl	215_05	GAʾAR~b1	
o0030780	|ZATU737×BUR~a|	aka	215_06	GABURRA	
o0028850	GADA~a	sl	216_01	GADA~a	
o0028854	GAL~a	sl	216_02	GAL~a	
o0028855	GAL~b	sl	223_01	GAL~b	
o0028856	GALGA~a	sl	223_02	GALGA~a	
o0028858	GAN~a	sl	224_01	GAN~a	GANa.png	GAN~a1	o0035639
o0028859	GAN~b	sl	224_02	GAN~b	GANb.png	GAN~b3	o0035645
o0028860	GAN~c	sl	224_04	GAN~c	
o0000199	GAN₂	sl	224_05	GAN₂	
o0000202	GAR	sl	225_01	GAR	
o0028895	GAR@g~b	sl	225_02	GAR@g~b	
o0028897	GAR@g~c	sl	225_03	GAR@g~c	
o0028889	GARA₂~a	sl	225_04	GARA₂~a	
o0029822	|SILA₃~a×GARA₂~a|	aka	226_01	GARA₂~a+SILA₃~a	
o0028899	GAZI	sl	226_02	GAZI	
o0028901	GEŠTIN~a	sl	226_03	GEŠTIN~a	
o0028907	GEŠTU~a	sl	226_04	GEŠTU~a	GESZTUa.png	GEŠTU~a2	o0035650
o0028910	GEŠTU~b	sl	226_05	GEŠTU~b	
o0000210	GI	sl	226_06	GI	GI.png	GI~v1	o0035664
o0027204	|GI&GI|	sl	227_01	GI+GI	
o0029018	|GI×ŠE₃|	sl	228_01	GI+ŠE₃	
o0028916	GI₄~a	sl	228_02	GI₄~a	
o0028923	GI₆	sl	228_03	GI₆	GI6.png	GI₆~v1	o0035654
o0028925	GIBIL₆	sl	228_04	GIBIL₆	GIBIL6.png	gv
o0028960	GIR~a	sl	228_05	GIR~a	
o0028966	GIR~b	sl	228_06	GIR~b	
o0028964	|GIR~b.GIR~b|	min	229_01	GIR~b+GIR~b	
o0028967	GIR~c	sl	229_02	GIR~c	
o0028940	GIR₂~a	sl	229_03	GIR₂~a	
o0028944	GIR₃~a	sl	229_04	GIR₃~a	
o0028947	GIR₃~c	sl	230_01	GIR₃~c	
o0028951	|GIR₃~c×ŠE₃|	sl	230_02	GIR₃~c+ŠE₃	
o0028953	GIR₃@g~a	sl	230_03	GIR₃@g~a	
o0000217	GIŠ	sl	230_04	GIŠ	
o0028991	|(GIŠ×(DIN.DIN))~a|	map	233_01	GIŠ+DIN+DIN~a	
o0028991	|(GIŠ×(DIN.DIN))~a|	map	233_02	GIŠ+DIN+DIN~c	
o0028999	|GIŠ×ŠU₂~a|	aka	233_03	GIŠ+ŠU₂~a	
o0029001	|GIŠ×ŠU₂~b|	aka	234_01	GIŠ+ŠU₂~b	
o0000218	GIŠ@t	sl	234_02	GIŠ@t	
o0028974	|GIŠ₃~a&GIŠ₃~a|	sl	234_03	GIŠ₃~a+GIŠ₃~a	
o0028976	GIŠ₃~b	sl	234_04	GIŠ₃~b	
o0028977	GIŠGAL	sl	234_05	GIŠGAL	GISZGAL.png	GIŠGAL~v1	o0035658
o0028980	GIŠIMMAR~a2	sl	234_06	GIŠIMMAR~a2	
o0028983	GIŠIMMAR~b1	sl	234_07	GIŠIMMAR~b1	GISZIMMARb1.png	GIŠIMMAR~b12	o0035662
o0000221	GU	aka	235_01	GU~a	
o0000230	GU₂	sl	235_02	GU₂	
o0029026	GU₄	sl	235_03	GU₄	
o0029032	GUB₃~a	sl	236_01	GUB₃~a	
o0029034	GUB₃~b	sl	236_02	GUB₃~b	
o0029039	GUG₂	aka	236_03	GUG₂~a	GUG2a.png	GUG₂~v1	o0035670
o0029050	GUKKAL~c	sl	236_04	GUKKAL~c	
o0000224	GUL	sl	236_05	GUL	
o0029054	GUM~b	sl	236_06	GUM~b	
o0029056	GUM~b@n	aka	236_07	GUM@n~b	
o0029060	GUN₃~b	sl	237_01	GUN₃~b	
o0000226	GUR	sl	237_02	GUR	
o0029061	GURUŠ~a	sl	237_03	GURUŠ~a	GURUSZa.png	GURUŠ~a1	o0035676
o0029062	|GURUŠ~a×2(N14)|	sl	237_04	GURUŠ~a+2(N14)	
o0029066	GURUŠDA	aka	237_05	GURUŠDA~a	
o0000236	HAL	sl	237_06	HAL	
o0029068	HALUB	sl	237_07	HALUB	
o0029070	HAŠHUR	sl	237_08	HAŠHUR	HASZHUR.png	LLATU form not in CDLI-gh (no Uruk III).
o0029072	|HAŠHUR×MA|	sl	238_01	HAŠHUR+MA	
o0000237	HI	sl	238_02	HI	
o0029083	|HI×1(N57)|	map	238_03	HI+AŠ~b	
o0027607	|HI.SUHUR|	aka	239_01	HI+SUHUR	HI+SUHUR.png	LLATU form not in CDLI-gh.
o0029075	HI@g~b	sl	239_02	HI@g~b	
o0000242	I	sl	239_03	I	
o0029091	IB~a	sl	239_04	IB~a	
o0029095	IB~b	sl	239_05	IB~b	
o0029097	IDIGNA	sl	239_06	IDIGNA	IDIGNA.png	IDIGNA~v1	o0035688
o0029105	ILDUM~b	sl	240_01	ILDUM~b	
o0029109	IM~a	sl	240_02	IM~a	
o0029111	IM~b	sl	240_03	IM~b	
o0029113	IN~b	sl	240_04	IN~b	
o0029120	IR~a	sl	241_01	IR~a	
o0029122	IR~b	sl	241_02	IR~b	
o0029129	IŠ~a	sl	241_03	IŠ~a	ISZa.png	gv
o0029131	IŠ~b	sl	241_04	IŠ~b	ISZb.png	IŠ~b1	o0035696
o0029144	KA~a	sl	242_01	KA~a	
o0029148	|KA~a×SAR~a|	aka	242_02	KA~a+SAR~a	
o0029142	|KA₂×LAM|	aka	242_03	KA₂+LAM	
o0000263	KAB	sl	242_04	KAB	
o0029151	KAD₄~a	sl	243_01	KAD₄~a	
o0029153	KAD₄~b	sl	243_02	KAD₄~b	
o0029161	KAK~a	sl	243_03	KAK~a	
o0029159	|KAK~a.GA₂~a1|	min	243_04	KAK~a+GA₂~a1	
o0029165	KAL~a	sl	243_05	KAL~a	
o0029177	KAL~b1	sl	244_01	KAL~b1	
o0029179	KAL~b2	sl	244_02	KAL~b2	
o0029185	KAR	sl	244_03	KAR	
o0029181	KAR₂~a	sl	244_04	KAR₂~a	
o0029183	KAR₂~b	sl	244_05	KAR₂~b	
o0000275	KASKAL	sl	244_06	KASKAL	
o0029188	KAŠ~a	sl	245_01	KAŠ~a	KASZa.png	KAŠ~a1	o0035710
o0029190	KAŠ~b	sl	245_02	KAŠ~b	KASZb.png	KAŠ~b1	o0035711
o0029196	KAŠ~c	sl	245_03	KAŠ~c	
o0000279	KI	aka	245_04	KI~a	
o0029200	KIB	sl	246_01	KIB	
o0029201	KID~a	sl	246_02	KID~a	
o0029202	KID~b	sl	246_03	KID~b	
o0000282	KIN	sl	246_04	KIN	
o0029211	KIN₂~c	sl	247_01	KIN₂~c	
o0029213	KIN₂~d	sl	247_02	KIN₂~d	
o0029216	KINGAL	sl	247_03	KINGAL	KINGAL.png	KINGAL~v1	o0035713
o0029222	KISAL~a1	sl	247_04	KISAL~a1	
o0029225	KISAL~b1	sl	247_05	KISAL~b1	
o0029227	KISAL~b2	sl	248_01	KISAL~b2	
o0029230	KISAL~b3	sl	248_02	KISAL~b3	
o0029231	KISIM~a	sl	248_03	KISIM~a	
o0029232	KISIM~b	sl	248_04	KISIM~b	KISIMb.png	KISIM~b2	o0035716
o0000286	KIŠ	sl	248_05	KIŠ	KISZ.png	KIŠ~v1	o0035719
o0029234	KIŠIK~a	sl	248_06	KIŠIK~a	
o0029236	KITI	sl	249_01	KITI	KITI.png	KITI~v1	o0035721
o0029252	KU~a	sl	249_02	KU~a	
o0029257	KU~b2	sl	249_03	KU~b2	
o0029237	KU₃~a	sl	249_04	KU₃~a	
o0029238	KU₃~c	sl	249_05	KU₃~c	
o0029244	KU₆~a	sl	249_06	KU₆~a	
o0029246	|KU₆~a+KU₆~a|	sl	251_01	KU₆~a+KU₆~a	
o0029259	KUR~a	sl	251_02	KUR~a	
o0029265	KUR~c	sl	251_03	KUR~c	KURc.png	KUR~c1	o0035722
o0029271	KUŠU₂~b	sl	251_04	KUŠU₂~b	
o0029272	KUŠU₂~c	sl	251_05	KUŠU₂~c	
o0029273	KUŠU₂~d	sl	251_06	KUŠU₂~d	
o0029275	KUŠU₂~e	sl	251_07	KUŠU₂~e	
o0029277	KUŠU₂~f	sl	251_08	KUŠU₂~f	
o0029281	LA~b	sl	252_01	LA~b	
o0029279	LA₂	sl	252_02	LA₂	
o0029288	LAGAB~a	sl	252_03	LAGAB~a	
o0029306	|LAGAB~a×ME~a|	sl	252_04	LAGAB~a+ME~a	
o0029317	|LAGAB~a×ŠA|	aka	252_05	LAGAB~a+ŠA	
o0029319	|LAGAB~a×ŠITA~a1|	aka	252_06	LAGAB~a+ŠITA~a1	
o0029321	|LAGAB~a×TI|	map	252_07	LAGAB~a+TI~a	
o0029327	|LAGAB~a×ZATU753|	sl	252_08	LAGAB~a+ZATU753	
o0029325	|LAGAB~a×X|	sl	252_09	LAGAB~a+?	
o0029329	LAGAB~b	sl	252_10	LAGAB~b	
o0029341	|LAGAB~b&LAGAB~b|	aka	253_01	LAGAB~b+LAGAB~b	
o0029355	LAGAR~a	sl	253_02	LAGAR~a	
o0029359	LAGAR~b2	sl	253_03	LAGAR~b2	
o0029361	LAGAR~c	sl	253_04	LAGAR~c	
o0029363	LAHTAN₂	sl	253_05	LAHTAN₂	LAHTAN2.png	gv
o0029374	LAL₂~a	sl	253_06	LAL₂~a	
o0029387	LAM~a	sl	253_07	LAM~a	
o0029389	LAM~b	sl	254_01	LAM~b	
o0029268	KUR@g~a	aka	254_02	LAM+KUR~a	
o0000425	LI	sl	254_03	LI	
o0000431	LIŠ	sl	254_04	LIŠ	
o0000439	LU₂	sl	254_05	LU₂	LU2.png	LU₂~v1	o0035732
o0000438	LUM	sl	254_06	LUM	
o0000444	MA	sl	254_07	MA	MA.png	MA~v1	o0035738
o0029405	MAH~a	sl	255_01	MAH~a	
o0029440	MAR~a	sl	255_02	MAR~a	
o0027495	MAR@g~a	map	255_03	MAR~a@g	
o0029442	MAR~a@t	sl	255_04	MAR~a@t	MARa@t.png	MAR~a@t not in CGLI-gh; needs adding.
o0029444	MAR~b	sl	255_05	MAR~b	
o0029447	|MAR~b×X|	sl	255_06	MAR~b+?	
o0000449	MAŠ	sl	255_07	MAŠ	
o0000451	MAŠ₂	sl	255_08	MAŠ₂	
o0029456	ME~a	sl	256_01	ME~a	
o0029458	ME~b	sl	257_01	ME~b	
o0029460	MEN~a	sl	257_02	MEN~a	MENa.png	MEN~a1	o0035740
o0000454	MES	aka	257_03	MES~a	MESa.png	MES~v1	o0035742
o0029464	MIR~a	sl	257_04	MIR~a	
o0029466	MIR~b	sl	257_05	MIR~b	
o0000457	MU	sl	258_01	MU	
o0029479	MUD	sl	258_02	MUD	
o0029472	MUD₃~a	sl	258_03	MUD₃~a	
o0029476	MUD₃~c	sl	258_04	MUD₃~c	
o0031846	MUD₃@g	sl	258_05	MUD₃@g	
o0029480	MUL	sl	258_06	MUL	
o0029483	MUN~a2	sl	258_07	MUN~a2	
o0029487	MUN~a4	sl	258_08	MUN~a4	
o0029489	MUN~b	sl	259_01	MUN~b	
o0029493	MUNŠUB~b	sl	259_02	MUNŠUB~b	
o0029495	MUNU₃	sl	259_03	MUNU₃	
o0000463	MUŠ	sl	259_04	MUŠ	
o0029501	MUŠ₃~a	sl	259_05	MUŠ₃~a	MUSZ3a.png	MUŠ₃~a	o0035748
o0029505	MUŠEN	sl	259_06	MUŠEN	
o0029520	NA~a	sl	260_01	NA~a	
o0029522	NA~b	sl	260_02	NA~b	
o0029526	NA~c	sl	261_01	NA~c	
o0029515	NA₂~a	sl	261_02	NA₂~a	NA2a.png	NA₂~a1	o0035752
o0029530	NAGA~a	sl	261_03	NAGA~a	
o0029534	NAGA~b	sl	261_04	NAGA~b	
o0029536	NAGAR~a	sl	261_05	NAGAR~a	NAGAR~a.png	NAGAR~b	o0029537
o0029537	NAGAR~b	sl	262_01	NAGAR~b	NAGARb.png	NAGAR~a3	o0035760
o0029547	NAM~d	sl	263_01	NAM~d	
o0000475	NAM₂	sl	263_02	NAM₂	
o0029539	NAM₂@g	sl	265_01	NAM₂@g	
o0029549	NAMEŠDA	sl	265_02	NAMEŠDA	
o0029557	NANŠE~b	sl	266_01	NANŠE~b	
o0029558	NAR	sl	266_02	NAR	
o0029559	NE~a	sl	266_03	NE~a	NEa.png	NE~a1	o0035768
o0029564	NE~d	sl	266_04	NE~d	
o0029566	NERGAL~v	aka	267_01	NERGAL~x	
o0029575	NI~a	sl	267_02	NI~a	
o0029580	NI~b	sl	267_03	NI~b	
o0029582	|NI~b×4(N57)|	sl	268_01	NI~b+4(N57)	NIb+4N57.png	CDLI-gh glyph is incorrect; LLATU correct.
o0028192	|8(N57).NI~b|	map	268_02	NI~b+8(N57)	
o0029584	|NI~b×X|	sl	268_03	NI~b+?	
o0000486	NI₂	sl	268_04	NI₂	
o0029586	NIGIN	sl	268_05	NIGIN	
o0029588	NIM~a	sl	269_01	NIM~a	
o0029590	NIM~b1	sl	269_02	NIM~b1	
o0029592	NIM~b2	sl	269_03	NIM~b2	
o0029596	NIMGIR	sl	269_04	NIMGIR	NIMGIR.png	NIMGIR~v1	o0035776
o0029645	NIN	sl	269_05	NIN	
o0000483	NINDA₂	sl	269_06	NINDA₂	NINDA2.png	NINDA₂~v1	o0035783
o0029598	|NINDA₂×1(N01)|	map	270_01	NINDA₂+1(N1)	
o0027699	|NINDA₂×2(N01)|	map	270_02	NINDA₂+2(N1)	
o0029606	|NINDA₂×(AN.X)|	map	270_03	NINDA₂+AN+?	
o0002101	|NINDA₂×GIŠ|	aka	270_04	NINDA₂+GIŠ	
o0029646	NINKUM	sl	270_05	NINKUM	
o0029648	NINLIL	sl	270_06	NINLIL	
o0029650	NIR~a	sl	270_07	NIR~a	
o0029654	NIR~b	sl	270_08	NIR~b	
o0029568	NESAG₂~a	sl	270_09	NESAG₂~a	NESAG2a.png	NESAG₂~a1	o0035772
o0029570	NESAG₂~b	sl	271_01	NESAG₂~b	
o0000487	NU	sl	271_02	NU	
o0029657	NU@g	sl	271_03	NU@g	
o0000491	NU₁₁	sl	271_04	NU₁₁	
o0029655	|NU₁₁&NU₁₁|	aka	272_01	NU₁₁+NU₁₁	
o0029665	NUN~a	sl	272_02	NUN~a	
