DARA₄~c3	12771	1273E	
DARA₄~c4	12772	1273F	
DARA₄~c5	12773	12740	
DI	12774	12741	
DI@t	12775	12742	
DIB	12776	12743	
DIB~v1	12777	12744	
DILMUN	12778	12745	
DILMUN~v1	12779	12746	
DILMUN~v2	1277A	12747	
DIM~a	1277B	12748	
|DIM~a×GU|	12C71	F2C71	
|DIM~a×X|	12C72	F2C72	
DIM~b	1277C	12749	
DIM~c	1277D	1274A	
DIN	1277E	1274B	
DIN@t	1277F	1274C	
DU	12780	1274D	
|DU×1(N58@t)|	12C73	1274E	
DU@g	12781	1274F	
DU₆~a	12782	12750	
DU₆~a~v1	12783	12751	
|DU₆~a~v1×1(N58)|	12C74	12752	
DU₆~b	12784	12753	
DU₆~c	12785	12754	
DU₇	12786	12755	
DU₈~a	12787	12756	
DU₈~b	12788	12757	
DU₈~b~v1	12789	12758	
DU₈~c	1278A	12759	
|DU₈~c×HI|	12C75	1275A	
|DU₈~c×UDU~a|	12C76	1275B	
|DU₈~c×X|	12C77	1275C	
DU₈~c@g	1278B	1275D	
DU₈~c@g~v1	1278C	1275E	
DUB~a	1278D	1275F	
DUB~b	1278E	12760	
DUB~b~v1	1278F	12761	
DUB~b~v2	12790	12762	
DUB~b~v3	12791	12763	
DUB~b~v4	12792	12764	
DUB~c	12793	12765	
DUB~d	12794	12766	
DUB~e	12795	12767	
DUB~f	12796	12768	
|(DUB@n~a×1(N58))~a|	12C78	12769	
|(DUB@n~a×1(N58))~b|	12C7A	1276A	
|DUB@n~b×1(N58)~a|	12C79	1276B	
DUB₂	12797	1276C	
DUG~a	12798	1276D	
|DUG~a×HI|	12C7C	F2C7C	
|DUG~a×KASKAL|	12C7D	1276E	
|DUG~a×LAM~b|	12C7E	1276F	
|DUG~a×NAGA~a|	12C7F	12770	
|DUG~a×U₂~a|	12C80	12771	
|DUG~a×U₂~b|	12C81	12772	
|DUG~a×X|	12C82	F2C82	
|DUG~a×1(N57)|	12C7B	12773	
DUG~a@t	FFFF8	12774	
DUG~a~v1	12799	12775	
DUG~a~v2	1279A	12776	
DUG~b	1279B	12777	
|DUG~b×ANŠE~b|	12C88	12778	
|DUG~b×ANŠE~d|	12C89	12779	
|DUG~b×BALA~a|	12C8A	1277A	
|DUG~b×BIR₃~c|	12C8B	1277B	
|DUG~b×DIN|	12C8C	1277C	
|(DUG~b×DIN)@r|	12C8E	1277D	
|DUG~b×E~a|	12C90	1277E	
|DUG~b×GA~a~v4|	12C91	1277F	
|DUG~b×GA~b|	12C92	12780	
|DUG~b×GEŠTU~a~v2|	12C93	12781	
|DUG~b×GEŠTU~b|	12C95	12782	
|DUG~b×GI₆|	12C96	12783	
|DUG~b×GIŠ|	12C97	12784	
|DUG~b×HI|	12C98	12785	
|DUG~b×KASKAL|	12C9B	12786	
|DUG~b×KU₆~a|	12C9C	12787	
|DUG~b×KUR~a|	12C9D	12788	
|DUG~b×(KUR~a.X)|	12C9E	12789	
|DUG~b×KUR~b|	12C9F	1278A	
|DUG~b×KUR@g~a|	12CA0	1278B	
|DUG~b×LAM~a|	12CA1	1278C	
|DUG~b×MAŠ|	12CA2	1278D	
|DUG~b×NAGA~a|	12CA4	1278E	
|DUG~b×NAM₂|	12CA5	1278F	
|DUG~b×(NI~a@g.ZATU779)|	12CA6	12790	
|DUG~b×SA~a|	12CA7	12791	
|DUG~b×SI₄~a|	12CAD	12792	
|DUG~b×(SI₄~a.X)|	12CAE	12793	
|DUG~b×SIG₂~a1|	12CAF	12794	
|DUG~b×SIG₂~a2|	12CB0	12795	
|DUG~b×SIG₇|	12CB1	12796	
|DUG~b×SUHUR|	12CB2	12797	
|DUG~b×ŠAH₂~a|	12CA8	12798	
|DUG~b×ŠE~a|	12CA9	12799	
|DUG~b×(ŠE~a.NAM₂)|	12CAC	1279A	
|DUG~b×TAK₄~a|	12CB3	1279B	
|DUG~b×(TAK₄~a.SA~a)|	12CB4	1279C	
|DUG~b×(TAK₄~a.SAL)|	12CB5	1279D	
|DUG~b×TI|	12CB6	1279E	
|DUG~b×U₂~a|	12CB7	1279F	
|DUG~b×U₂~b|	FFFFC	127A0	
|DUG~b×UH₃~a|	12CBA	127A1	
|DUG~b×UH₃~a@t|	12CBB	127A2	
|DUG~b×X|	12CBC	127A3	
|DUG~b×ZATU707~a|	12CBE	127A4	
|DUG~b×ZATU764|	12CBF	127A5	
|DUG~b×ZATU779|	12CC0	127A6	
|DUG~b×ZATU780|	12CC1	127A7	
|DUG~b×ZATU781|	12CC2	127A8	
|DUG~b×(ZATU789.SA~a)|	12CC3	127A9	
|DUG~b×1(N57)|	12C83	127AA	
|DUG~b×(1(N57).KU₃~a)|	12C85	127AB	
|DUG~b×3(N57)|	12C86	127AC	
DUG~b~v1	1279C	127AD	
|DUG~b~v1×AB₂|	12C87	127AE	
|DUG~b~v1×DIN|	12C8D	127AF	
|DUG~b~v1×GEŠTU~a~v2|	12C94	127B0	
|DUG~b~v1×HI|	12C99	127B1	
|DUG~b~v1×HI@g~a|	12C9A	127B2	
|DUG~b~v1×MAŠ|	12CA3	127B3	
|DUG~b~v1×ŠE~a|	12CAA	127B4	
|DUG~b~v1×ŠE~a@t|	12CAB	127B5	
|DUG~b~v1×U₂~b|	12CB8	127B6	
|DUG~b~v1×X|	12CBD	127B7	
|DUG~b~v1×1(N57)|	12C84	127B8	
|(DUG~b~v1&DUG~b~v1)×1(N58)|	12C8F	127B9	
|DUG~b~v2×U₂~b|	12CB9	127BA	
DUG~c@t	1279F	127BB	
DUG~c~v1	1279D	127BC	
|DUG~c~v1×1(N57)|	12CC5	127BD	
|DUG~c~v2×1(N57)|	12CC4	127BE	
DUG~c~v3	1279E	127BF	
|DUG~c~v3×1(N57)|	12CC6	127C0	
DUG~c2@t	FFFFB	127C1	
DUG~d	127A0	F27A0	
DUGUD	127A1	127C2	
DUR~a	127A2	127C3	
DUR~b	127A3	127C4	
DUR₂	127A4	127C5	
E~a	127A5	127C6	
E~b	127A6	127C7	
E~c	127A7	127C8	
E~d	127A8	127C9	
E~e	127A9	F27A9	
E₂~a	127AA	127CA	
|E₂~a.LIŠ|	12CC9	127CB	
|E₂~a×3(N58)|	12CC8	127CC	
|E₂~a×1(N58@t)|	12CC7	127CD	
E₂~b	127AB	127CE	
|E₂~b.LIŠ|	12CCB	127CF	
|E₂~b×1(N58@t)|	12CCA	127D0	
E₂~c	127AC	127D1	
E₂~d	127AD	127D2	
E₃~a	127AE	127D3	
E₃~b	127AF	127D4	
EDIN	127B0	127D5	
EN~a	127B1	127D6	
EN~a~v1	127B2	127D7	
EN~a~v2	127B3	127D8	
EN~a~v3	127B4	127D9	
EN~b	127B5	127DA	
EN~b@t	127B7	127DB	
EN~b~v1	127B6	127DC	
EN~c	127B8	127DD	
|EN~c&EN~c|	12CCC	127DE	
EN~c~v1	127B9	127DF	
EN~e	127BA	127E0	
EN@g~a	127BB	127E1	
EN@g~b	127BC	127E2	
EN₂	127BD	127E3	
|EN₂.E₂~a|	12CCD	127E4	
|EN₂.E₂~b|	12CCE	127E5	
ENDIB	127BE	127E6	
ENGIZ	127BF	127E7	
ENKUM	127C0	127E8	
ENKUM~v1	127C1	127E9	
ENLIL	127C2	127EA	
ENSI	127C3	F27C3	
ENSI₂	127C4	F27C4	
ERIM~a	127C5	127EB	
ERIM~b1	127C6	127EC	
ERIM~b2	127C7	127ED	
ERIM₂	127C8	127EE	
ERIN	127C9	127EF	
EŠDA	127CA	127F0	
|EŠDA×TAR~a|	12CCF	127F1	
EŠGAR	127CB	127F2	
EZEN~a	127CC	127F3	
|EZEN~a×EN~b~v1|	12CD1	127F4	
|EZEN~a×(HI×1(N57).AN)|	12CD2	127F5	
|EZEN~a×KAB|	12CD3	127F6	
|EZEN~a×KI|	12CD4	127F7	
|EZEN~a×LA~e|	12CD5	F2CD5	
|EZEN~a×LA~e|~v1	12CD6	127F8	
|EZEN~a×NIM~b2|	12CD7	127F9	
|EZEN~a×NIMGIR|	12CD8	127FA	
|EZEN~a×RAD~a|	12CD9	127FB	
|EZEN~a×SAG~v1|	12CDA	127FC	
|EZEN~a×SU~a|	12CDB	127FD	
|EZEN~a×(U₂~b.A)|	12CDC	127FE	
|EZEN~a×U₄|	12CDD	127FF	
|EZEN~a×X|	12CDE	12800	
EZEN~a~v1	127CD	12801	
|EZEN~a~v1×EN~a|	12CD0	12802	
EZEN~b	127CE	12803	
|EZEN~b×6(N57)|	12CE0	F2CE0	
|EZEN~b×6(N57)|~v1	12CDF	12804	
EZEN~b@t	127CF	12805	
EZEN~c	127D0	F27D0	
EZINU~a	127D1	12806	
EZINU~b	127D2	12807	
EZINU~c	127D3	12808	
EZINU~d	127D4	12809	
GA~a	127D5	1280A	
GA~a~v1	127D6	1280B	
|GA~a~v1.ZATU753|	12CE2	1280C	
GA~a~v2	127D7	1280D	
GA~a~v3	127D8	1280E	
GA~a~v4	127D9	1280F	
|GA~a~v4.ZATU753|~v1	12CE3	12810	
|GA~a~v4×X|	12CE1	F2CE1	
GA~b	127DA	12811	
GA~c	127DB	12812	
|GA~c×KASKAL|	12CE5	12813	
|GA~c×1(N14)|	12CE4	12814	
GA₂~a1	127DC	12815	
|GA₂~a1×A|	12CE9	12816	
|GA₂~a1×EN~b~v1|	12CEA	12817	
|GA₂~a1×GEŠTU~c3|	12CEB	12818	
|GA₂~a1×GEŠTU~c5|	12CEC	12819	
|GA₂~a1×GIR~a|	12CED	1281A	
|GA₂~a1×(GIR~a.KU₆~a)|	12CEE	1281B	
|GA₂~a1×GIŠ@t|	12CEF	1281C	
|GA₂~a1×GU₄|	12CF0	F2CF0	
|GA₂~a1×HAL|	12CF1	1281D	
|GA₂~a1×HI|	12CF2	1281E	
|GA₂~a1×(HI.SUHUR~v1)|	12CF3	1281F	
|GA₂~a1×KU₃~a|	12CF4	12820	
|GA₂~a1×KU₆~a|	12CF5	12821	
|GA₂~a1×(KU₆~a.KU₆~a)|	12CF6	12822	
|GA₂~a1×LAGAB~b|	12CF7	12823	
|GA₂~a1×MAŠ|	12CF8	12824	
|GA₂~a1×NAGA~a|	12CF9	12825	
|GA₂~a1×NIM~b1|	12CFA	12826	
|GA₂~a1×NUN~a|	12CFB	F2CFB	
|GA₂~a1×PAD~b|	12CFC	12827	
|GA₂~a1×PAP~a|	12CFD	12828	
|GA₂~a1×SU~a|	12CFF	12829	
|GA₂~a1×SUHUR|	12D00	1282A	
|GA₂~a1×SUKUD|	12D01	1282B	
|GA₂~a1×((SUKUD+SUKUD)~a)|	12D02	1282C	
|GA₂~a1×((SUKUD+SUKUD)~b)|	12D03	1282D	
|GA₂~a1×SUMAŠ|	12D04	1282E	
|GA₂~a1×ŠA|	12CFE	1282F	
|GA₂~a1×TI|	12D05	12830	
|GA₂~a1×U₄|	12D06	12831	
|GA₂~a1×X|	12D07	12832	
|GA₂~a1×1(N14)|	12CE6	12833	
|GA₂~a1×1(N57)|	12CE7	12834	
|GA₂~a1×3(N57)|	12CE8	12835	
GA₂~a2	127DD	12836	
|GA₂~a2×GU₄|	12D08	12837	
|GA₂~a2×NI~a|	12D0A	12838	
|GA₂~a2×NI~b|	12D0B	12839	
|GA₂~a2×SUHUR|	12D0D	1283A	
|GA₂~a2×ŠE₃~v1|	12D0C	1283B	
|GA₂~a2×(ŠE₃~v1.GU₄)|	12D09	1283C	
|GA₂~a2×X|	12D0E	1283D	
GA₂~a3	127DE	1283E	
|GA₂~a3×X|	12D0F	1283F	
GA₂~a4	127DF	12840	
GA₂~b	127E0	12841	
|GA₂~b×DUB~a|	12D10	12842	
|GA₂~b×DUB~b~v2|	12D11	12843	
|GA₂~b×KU₃~a|	12D12	12844	
|GA₂~b×ZATU659|	12D13	12845	
GA₂~c	127E1	12846	
GAʾAR~a1	127E2	12847	
GAʾAR~a2	127E3	12848	
GAʾAR~b1	127E4	12849	
GAʾAR~b2	127E5	1284A	
GADA~a	127E6	1284B	
GADA~b	127E7	1284C	
GADA~b@g	127E8	1284D	
GAL~a	127E9	1284E	
GAL~b	127EA	1284F	
GALGA~a	127EB	12850	
GALGA~b	127EC	12851	
GAN~a	127ED	12852	
GAN~a~v1	127EE	12853	
GAN~b	127EF	12854	
GAN~b~v1	127F0	12855	
GAN~b~v2	127F1	12856	
GAN~b~v3	127F2	12857	
GAN~c	127F3	12858	
|GAN~c×DIN|	12D14	12859	
|GAN~c×HI|	12D15	1285A	
|GAN~c×(HI.DIN)|	12D16	1285B	
|GAN~c×LAGAB~b|	12D19	1285C	
|GAN~c×NE~a|	12D1A	1285D	
|GAN~c×SIG₇|	12D1D	1285E	
|GAN~c×X|	12D1E	1285F	
GAN~c~v1	127F4	12860	
|GAN~c~v1×KAŠ~c|	12D17	12861	
|GAN~c~v1×(KUR~a.A)|	12D18	12862	
|GAN~c~v1×ZATU777~v1|	12D1F	12863	
|GAN~c~v2×ŠE~a|	12D1B	12864	
|GAN~c~v2×ŠE₃~v1@t|	12D1C	12865	
GAN~d	127F5	F27F5	
|GAN~d×GEŠTU~a~v2|	12D20	12866	
|GAN~d×HI|	12D21	F2D21	
GAN₂	127F6	12867	
GAR	127F7	12868	
GAR@g~a	127F8	12869	
GAR@g~b	127F9	1286A	
GAR@g~c	127FA	1286B	
GAR₃	127FB	1286C	
GARA₂~a	127FC	1286D	
GARA₂~b	127FD	1286E	
GAZI	127FE	1286F	
GEŠTIN~a	127FF	12870	
GEŠTIN~c	12800	F2800	
|GEŠTIN~c×X|	12D22	F2D22	
GEŠTU~a	12801	12871	
|GEŠTU~a×ŠE~a@t~v1|	12D23	F2D23	
GEŠTU~a~v1	12802	12872	
GEŠTU~a~v2	12803	12873	
GEŠTU~b	12804	12874	
GEŠTU~c3	12805	12875	
GEŠTU~c3~v1	12806	12876	
GEŠTU~c5	12807	12877	
GI	12808	12878	
|GI×KU~b1|	12D2C	12879	
|GI×NAM₂|	12D2E	1287A	
|GI×SIG₂~d1|	12D30	1287B	
|GI×ŠE₃~v1|	12D2F	1287C	
|GI×X|	12D31	1287D	
|GI×1(N58@t)|	12D25	1287E	
|GI&GI|	12D26	1287F	
|(GI&GI)×GIŠ@t|	12D28	12880	
|(GI&GI)×ŠE₃~v1|	12D29	12881	
|(GI&GI)×X|	12D2A	12882	
GI@t	1280A	12883	
GI~v1	12809	12884	
|GI~v1×GIŠ@t|	12D2B	12885	
|GI~v1×LAGAB~a|	12D2D	12886	
|GI~v1×1(N14)|	12D24	12887	
|GI~v1&GI~v1&GI~v1|	12D27	12888	
GI₄~a	1280B	12889	
|GI₄~a×A|	12D32	1288A	
|GI₄~a&GI₄~a|	12D33	1288B	
GI₄~b	1280C	1288C	
|GI₄~b&GI₄~b|	12D34	1288D	
GI₆	1280D	1288E	
GI₆~v1	1280E	1288F	
GIBIL	1280F	12890	
GIBIL@t	12810	12891	
GIBIL₆	12811	12892	
GIG	12812	F2812	
GIL	12813	F2813	
GIR~a	12814	12893	
|GIR~a.KU₆~a|	12D35	12894	
GIR~b	12815	12895	
GIR~b~v1	12816	12896	
|GIR~b~v1.GIR~b~v1|	12D36	12897	
GIR~c	12817	12898	
GIR~d	12818	12899	
GIR₂~a	12819	1289A	
GIR₂~b	1281A	1289B	
GIR₃~a	1281B	1289C	
|GIR₃~a×ŠE~b|	12D37	1289D	
GIR₃~b	1281C	1289E	
GIR₃~c	1281D	1289F	
|GIR₃~c×KAR₂~b|	12D38	128A0	
|GIR₃~c×ŠE₃~v1|	12D39	128A1	
GIR₃@g~a	1281E	128A2	
GIR₃@g~b	1281F	128A3	
GIR₃@g~c	12820	128A4	
GIR₄	12821	F2821	
GISAL~a	12822	128A5	
GISAL~b	12823	128A6	
GIŠ	12824	128A7	
|GIŠ.TE|	12D3F	128A8	
|(GIŠ×(DIN.DIN))~a|	12D3A	128A9	
|(GIŠ×(DIN.DIN))~b|	12D3B	128AA	
|(GIŠ×(DIN.DIN))~c|	12D3C	128AB	
|GIŠ×ŠU₂~a|	12D3D	128AC	
|GIŠ×ŠU₂~b|	12D3E	128AD	
GIŠ@t	12826	128AE	
|GIŠ@t.E₂~a|	12D40	F2D40	
GIŠ~v	12825	F2825	
GIŠ₃~a	12827	128AF	
|GIŠ₃~a&GIŠ₃~a|	12D41	128B0	
GIŠ₃~b	12828	128B1	
GIŠGAL	12829	128B2	
GIŠGAL~v1	1282A	128B3	
GIŠIMMAR~a1	1282B	128B4	
GIŠIMMAR~a2	1282C	128B5	
GIŠIMMAR~a3	1282D	128B6	
GIŠIMMAR~b1	1282E	128B7	
GIŠIMMAR~b1~v1	1282F	128B8	
GIŠIMMAR~b1~v2	12830	128B9	
GIŠIMMAR~b3	12831	128BA	
GIZZAL~v	12832	128BB	
GU	12833	128BC	
GU₂	12834	128BD	
GU₄	12835	128BE	
|GU₄.ZATU755~b|	12D42	128BF	
GU₄@g	12837	128C0	
GU₄~v1	12836	128C1	
GU₇	12838	128C2	
GU₇~v1	12839	128C3	
GUB₃~a	1283A	128C4	
GUB₃~b	1283B	128C5	
GUB₃~c	1283C	128C6	
GUB₃~d	1283D	128C7	
GUG₂	1283E	128C8	
GUG₂@t	12840	128C9	
GUG₂~v1	1283F	128CA	
|GUG₂~v1×SILA₃~a|	12D44	128CB	
|GUG₂~v1×ŠITA~a1|	12D43	F2D43	
|GUG₂~v1×TUR~v1|	12D45	128CC	
GUKKAL~a	12841	128CD	
|GUKKAL~a.HI@g~a|	12D46	128CE	
GUKKAL~b	12842	128CF	
GUKKAL~c	12843	128D0	
GUKKAL~d	12844	128D1	
GUL	12845	128D2	
GUM~a	12846	128D3	
GUM~b	12847	128D4	
GUM~b@n	12849	128D5	
GUM~b@n~v1	1284A	128D6	
GUM~b~v1	12848	128D7	
GUN₃~a	1284B	128D8	
GUN₃~b	1284C	128D9	
GUR	1284D	128DA	
GURUŠ~a	1284E	128DB	
|GURUŠ~a×2(N14)|	12D47	128DC	
GURUŠ~a~v1	1284F	128DD	
GURUŠ~b	12850	128DE	
|GURUŠ~b×2(N14)|	12D48	128DF	
|GURUŠ~c×2(N14)|	12D49	128E0	
GURUŠDA	12851	128E1	
HAL	12852	128E2	
HALUB	12853	128E3	
HAŠHUR	12854	128E4	
|HAŠHUR×MA|	12D4A	128E5	
HI	12855	128E6	
|HI.SUHUR|	12D52	128E7	
|HI.SUHUR~v1|	12D53	128E8	
|HI.SUHUR~v2|	12D54	128E9	
|HI×LAGAB~a|	12D50	128EA	
|HI×ŠE₃~v1@t|	12D51		
|HI×ZATU707~a|	12D55	128EB	
|HI×1(N01@f)|	12D4B	F2D4B	
|HI×1(N57)|	12D4C	128EC	
|(HI×1(N57)).(HI×1(N57))|	12D4D	128ED	
|HI×1(N57@t)|	12D4E	128EE	
|HI×1(N58)|	12D4F	128EF	
HI@g~a	12856	128F0	
HI@g~b	12857	128F1	
HI@g~c	12858	128F2	
HUB₂	12859	F2859	
I	1285A	128F3	
IB~a	1285B	128F4	
IB~a@n	1285C	128F5	
IB~b	1285D	128F6	
IDIGNA	1285E	128F7	
IDIGNA~v1	1285F	128F8	
IG~a	12860	128F9	
IG~b	12861	128FA	
IGI	12862	F2862	
IL	12863	128FB	
ILDUM~a	12864	128FC	
ILDUM~b	12865	128FD	
IM~a	12866	128FE	
IM~a@g	12867	F2867	
IM~b	12868	128FF	
IN~b	12869	12900	
IN~b~v1	1286A	12901	
IN~d	1286B	12902	
IR~a	1286C	12903	
|IR~a.GA₂~a1|	12D56	12904	
IR~b	1286D	12905	
IR~c	1286E	12906	
IR~d	1286F	12907	
IR₁₁	12870	12908	
IR₁₁~v1	12871	12909	
IRHAN	12872	1290A	
IŠ~a	12873	1290B	
IŠ~a~v1	12874	1290C	
IŠ~b	12875	1290D	
IŠ~b~v1	12876	1290E	
IŠ~b~v2	12877	1290F	
IŠ~b~v3	12878	12910	
IŠ~b~v4	12879	12911	
IŠ~b~v5	1287A	12912	
IŠ~c	1287B	12913	
KA~a	1287C	12914	
|KA~a×SAR~a|	12D57	12915	
|KA~a~v1.ŠE~a|	12D59	12916	
|KA~a~v2.ŠE~a@t|	12D58	12917	
KA₂~a	1287D	12918	
KA₂~b	1287E	12919	
KA₂~c	1287F	1291A	
KA₂~d	12880	F2880	
|KA₂~d×LAM~b~v2|	12D5A	1291B	
KAB	12881	1291C	
|KAB×1(N58)|	12D5B	1291D	
KAD₄~a	12882	1291E	
KAD₄~b	12883	1291F	
KAD₄~c1	12884	12920	
KAD₄~c2	12885	12921	
KAK~a	12886	12922	
|KAK~a.GA₂~a1|	12D5C	12923	
KAK~b	12887	12924	
KAL~a	12888	12925	
KAL~b1	12889	12926	
KAL~b1~v1	1288A	12927	
KAL~b2	1288B	12928	
KALAM~a	1288C	12929	
KALAM~b	1288D	1292A	
KALAM~c	1288E	1292B	
KALAM~d	1288F	1292C	
KALAM~e	12890	1292D	
KALAM~f	12891	1292E	
KAR	12892	1292F	
KAR₂~a	12893	12930	
KAR₂~b	12894	12931	
KASKAL	1289C	12932	
KASKAL@g	1289D	12933	
KAŠ~a	12895	12934	
KAŠ~a~v1	12896	12935	
KAŠ~b	12897	12936	
KAŠ~b@t	12899	12937	
KAŠ~b~v1	12898	12938	
|KAŠ~b~v1×ŠE~a@t~v1|	12D5D	12939	
KAŠ~c	1289A	1293A	
KAŠ~d	1289B	1293B	
KEŠ₂	1289E	F289E	
KI	1289F	1293C	
KI@n	128A0	1293D	
|KI@n×DUB~a|	12D5E	1293E	
KIB	128A1	1293F	
