|A×EN~a|		|A×EN~a~v2|
|AB~a×AŠ₂|	~	|AB~a×AŠ₂|
|AB~a×KU₆~a|	~	|AB~a×KU₆~a|
|AB~a×ZATU659|	~	|AB~a×ZATU659|
|AB₂×2(N14)|~v1	~	|AB₂×2(N14)|~v1
|AMAR×TAR~d|		|AMAR~v2×TAR~c|
|BU~b.NA₂~a|		|BU~b.NA₂~a~v1|
|BU~a×A|	=	|BU~a×A|
|(BU~a&BU~a).NA₂~a|	=	|(BU~a&BU~a).NA₂~a|
|(BU~a&BU~a).NA₂~a|~v1		|(BU~a&BU~a).NA₂~a~v1|
|BU~a+DU₆~a|~v1		|BU~a+DU₆~a~v1|
|DAR~a×A|	~	|DAR~a×A|
|DIM~a×GU|	~	|DIM~a×GU|
|DU₆~a×1(N58)|		|DU₆~a~v1×1(N58)|
|DUG~b×AB₂|		|DUG~b~v1×AB₂|
|DUG~b×DIN|~v1		|DUG~b~v1×DIN|
|(DUG~b×DIN)@r|	=	|(DUG~b×DIN)@r|
|DUG~b×GA~a|		|DUG~b×GA~a~v4|
|DUG~b×GEŠTU~a|		|DUG~b×GEŠTU~a~v2|
|DUG~b×GEŠTU~a|~v1		|DUG~b~v1×GEŠTU~a~v2|
|DUG~b×HI|~v1		|DUG~b~v1×HI|~v1
|DUG~b×HI@g~a|		|DUG~b~v1×HI@g~a|
|DUG~b×MAŠ|~v1		|DUG~b~v1×MAŠ|~v1
|DUG~c~v2×1(N57)|	=	|DUG~c~v2×1(N57)|
|DUG~b×(1(N57).KU₃~a)|	=	|DUG~b×(1(N57).KU₃~a)|
|DUG~b×(NI~a@g.ZATU779)|	=	|DUG~b×(NI~a@g.ZATU779)|
|DUG~b×(SI₄~a.X)|	=	|DUG~b×(SI₄~a.X)|
|DUG~b×SUHUR|	=	|DUG~b×SUHUR|
|DUG~b×ŠE~a|~v1		|DUG~b~v1×ŠE~a|
|DUG~b×ŠE~a|~v2		|DUG~b~v1×ŠE~a@t|
|DUG~b×(ŠE~a.NAM₂)|	=	|DUG~b×(ŠE~a.NAM₂)|
|DUG~b×(TAK₄~a.SA~a)|	=	|DUG~b×(TAK₄~a.SA~a)|
|DUG~b×(TAK₄~a.SAL)|	=	|DUG~b×(TAK₄~a.SAL)|
|DUG~b~v2×U₂~b|	=	|DUG~b~v2×U₂~b|
|DUG~b×X|~v1		|DUG~b~v1×X|
|(DUG~b&DUG~b)×1(N58)|		|(DUG~b~v1&DUG~b~v1)×1(N58)|
|E₂~a×1(N58@t)|	=	|E₂~a×1(N58@t)|
|E₂~b×1(N58@t)|	=	|E₂~b×1(N58@t)|
|EZEN~a×EN~a|		|EZEN~a~v1×EN~a|
|EZEN~a×EN~b|		|EZEN~a×EN~b~v1|
|EZEN~a×(HI.1(N57).AN)|	=	|EZEN~a×(HI.1(N57).AN)|
|EZEN~a×LA~e|	-	|EZEN~a×LA~e|
|EZEN~a×LA~e|~v1	-	|EZEN~a×LA~e|~v1
|EZEN~b×6(N57)|		|EZEN~b1×6(N57)|
|EZEN~a×RAD~a|	=	|EZEN~a×RAD~a|
|EZEN~a×SAG|		|EZEN~a×SAG~v1|
|EZEN~a×(U₂~b.A)|	=	|EZEN~a×(U₂~b.A)|
|GA~a.ZATU753|		|GA~a~v1.ZATU753|
|GA~a.ZATU753|~v1		|GA~a~v4.ZATU753|~v1
|GA~a×X|		|GA~a~v4×X|
|GA₂~b×DUB~a|	~	|GA₂~b×DUB~a|
|GA₂~b×DUB~b|		|GA₂~b×DUB~b~v2|
|GA₂~a1×EN~b|		|GA₂~a1×EN~b~v1|
|GA₂~a1×(GIR~a.KU₆~a)|	=	|GA₂~a1×(GIR~a.KU₆~a)|
|GA₂~a2×(GU₄.ŠE₃)|		|GA₂~a2×(ŠE₃~v1.GU4)|
|GA₂~a1×(HI.SUHUR)|	~	|GA₂~a1×(HI.SUHUR~v1)|
|GA₂~a1×(KU₆~a.KU₆~a)|	=	|GA₂~a1×(KU₆~a.KU₆~a)|
|GA₂~a1×SUHUR|	=	|GA₂~a1×SUHUR|
|GA₂~a2×SUHUR|	=	|GA₂~a2×SUHUR|
|GA₂~a1×((SUKUD+SUKUD)~a)|	=	|GA₂~a1×((SUKUD+SUKUD)~a)|
|GA₂~a1×((SUKUD+SUKUD)~b)|	=	|GA₂~a1×((SUKUD+SUKUD)~b)|
|GA₂~a1×SUMAŠ|	~	GA₂~a1×SUMAŠ|
|GA₂~a2×ŠE₃|		|GA₂~a2×ŠE₃~v1|
|GAN~d×GEŠTU~a|		|GAN~d×GEŠTU~a~v2|
|GAN~c×(HI.DIN)|	=	|GAN~c×(HI.DIN)|
|GAN~c×KAŠ~c|		|GAN~c~v1×KAŠ~c|
|GAN~c×(KUR~a.A)|		|GAN~c~v1×(KUR~a.A)|
|GAN~c×ŠE₃@t|		|GAN~c×ŠE₃@t~v1|
|GAN~c×ZATU777|		|GAN~c~v1×ZATU777~v1|
|GEŠTU~a×ŠE~a@t|		|GEŠTU~a×ŠE~a@t~v1|
|GI×GIŠ@t|		|GI~v1×GIŠ@t|
|GI×LAGAB~a|		|GI~v1×LAGAB~a|
|GI×1(N14)|		|GI~v1×1(N14)|
|GI×ŠE₃|		|GI×ŠE₃~v1|
|(GI&GI)×GIŠ@t|	=	|(GI&GI)×GIŠ@t|
|(GI&GI)×ŠE₃|		|(GI&GI)×ŠE₃~v1|
|GI&GI&GI|		|GI~v1&GI~v1&GI~v1|
|GIR~b.GIR~b|		|GIR~b~v1.GIR~b~v1|
|GIR₃~a×ŠE~b|	~	|GIR₃~a×ŠE~b|
|GIR₃~c×ŠE₃|		|GIR₃~c×ŠE₃~v1|
|(GIŠ×(DIN.DIN))~a|	=	|(GIŠ×(DIN.DIN))~a|
|(GIŠ×(DIN.DIN))~b|	=	|(GIŠ×(DIN.DIN))~b|
|GU₄.ZATU755~a|		|GU₄.ZATU755~b|
|GUG₂×SILA₃~a|		|GUG₂~v1×SILA₃~a|
|GUG₂×ŠITA~a1|		|GUG₂~v1×ŠITA~a1|
|GUG₂×TUR|		|GUG₂~v1×TUR~v1|
|GUKKAL~a.HI@g~a|	=	|GUKKAL~a.HI@g~a|
|GURUŠ~a×2(N14)|	~	|GURUŠ~a×2(N14)|
|GURUŠ~c×2(N14)|	=	|GURUŠ~c×2(N14)|
|HAŠHUR×MA|	~	|HAŠHUR×MA|
|HI.SUHUR|		|HI.SUHUR~v2|
|HI.SUHUR|~v1		|HI.SUHUR~v1|
|HI.SUHUR|~v2		|HI.SUHUR|
|HI×1(N01@f)|	!	|HI×1(N01@f)|
|(HI×1(N57)).(HI×1(N57))|	=	|(HI×1(N57)).(HI×1(N57))|
|HI×1(N57@t)|	=	|HI×1(N57@t)|
|HI×ŠE₃@t|		|HI×ŠE₃@t~v1|
|KA~a.ŠE~a|		|KA~a~v2.ŠE~a@t|
|KA~a.ŠE~a|~v1		|KA~a~v1.ŠE~a|
|KAŠ~b×ŠE~a|		|KAŠ~b~v1×ŠE~a@t~v1|
|LAGAB~a×DU₆~b|	~	|LAGAB~a×DU₆~b|
|LAGAB~a×(KU₆~a+KU₆~a)|	=	|LAGAB~a×(KU₆~a+KU₆~a)|
|LAGAB~a×KUŠU₂~b|		|LAGAB~a×KUŠU₂~a@t|
|LAGAB~a×NUN~b|	=	|LAGAB~a×NUN~b|
|LAGAB~b×PA~a|	=	|LAGAB~b×PA~a|
|LAGAB~a×SI|	~	|LAGAB~a×SI|
|LAGAB~a×SIG₇|		|LAGAB~a×SIG₇~v1|
|LAL₂~a×EZEN~a|		|LAL₂~a×EZEN~a~v1|
|LU₂×GEŠTU~c3|	~	|LU₂×GEŠTU~c3|
|MA×A|		|MA~v1×A|
|MA×2(N57)|		|MA~v1×2(N57)|
|MA×X|		|MA~v1×X|
|MAH~a×(SILA₃~a×UMBIN~a)|	=	|MAH~a×(SILA₃~a×UMBIN~a)|
|MAH~a×UD₅~a|		|MAH~a×UD₅~a~v1|
|MAH~a×UR~a|	~	|MAH~a×UR~a|
|MAR~b×(LAGAB~b.ŠE₃)|		|MAR~b×(LAGAB~b.ŠE₃~v1)|
|MUŠEN.UR₃~b2|	~	|MUŠEN.UR₃~b2|
|MUŠEN×PAP~a|	-	|MUŠEN×PAP~a|
|NI~a.RU|		|NI~a.RU~v1|
|NINDA₂×(GIŠ.DAR~a)|	=	|NINDA₂×(GIŠ.DAR~a)|
|NINDA₂×(HI@g~a.1(N06))|		|NINDA₂×(1(N06).HI@g~a)|
|NINDA₂×NE~a|		|NINDA₂×NE~a~v1|
|NINDA₂×ŠIM~a|		|NINDA₂×ŠIM~a~v2|
|NUN~a+EN~a|		|NUN~a+EN~a~v2|
|NUN~a+EN~b|		|NUN~a+EN~b~v1|
|NUN~a+EN~d|	~	|NUN~a+EN~d|
|SAG×GEŠTU~a|	~	|SAG×GEŠTU~a|
|SAG×GEŠTU~b|		|SAG@n×GEŠTU~b|
|SAG×GEŠTU~b|~v1		|SAG~v2×GEŠTU~b|
|SAG×GEŠTU~c|		|SAG~v1×GEŠTU~c|
|SAG×LAM~c|		|SAG~v1×LAM~c|
|SAG×MA|		|SAG~v1×MA~v1|
|SAL.ŠU₂|		|SAL.ŠU₂~b|
|SI×ŠE₃|		|SI×ŠE₃~v1|
|SILA₃~a×DUG~a|		|SILA₃~a~v1×DUG~a|
|SILA₃~a×GA~a|		|SILA₃~a×GA~a~v3|
|SILA₃~a×GEŠTU~a|		|SILA₃~a×GEŠTU~a~v2|
|SILA₃~a×HI@g~a|	=	|SILA₃~a×HI@g~a|
|SILA₃~a×IB~a|	=	|SILA₃~a×IB~a|
|SILA₃~a×MA|		|SILA₃~a×MA~v1|
|SILA₃~b×NAGA~b|	=	|SILA₃~b×NAGA~b|
|SILA₃~b×NI~a|		|SILA₃~c×NI~a|
|SILA₃~d×NI~a|	=	|SILA₃~d×NI~a|
|SILA₃~a×SUHUR|	=	|SILA₃~a×SUHUR|
|SILA₃~a×SUM~a|		|SILA₃~a×SUM~a~v1|
|SILA₃~a×ŠU₂|		|SILA₃~a×ŠU₂~b|
|SILA₃~a×ZATU629|		|SILA₃~a×ZATU629~v1|
|SILA₃~a×ZATU646|	~	|SILA₃~a×ZATU646|
|SILA₃~a×(ZATU659.TU~c)|	=	|SILA₃~a×(ZATU659.TU~c)|
|(SUKUD+SUKUD)~a|	=	|(SUKUD+SUKUD)~a|
|(SUKUD+SUKUD)~b|	=	|(SUKUD+SUKUD)~b|
|(SUKUD+SUKUD)~c|	=	|(SUKUD+SUKUD)~c|
|(SUKUD+SUKUD)~d|	=	|(SUKUD+SUKUD)~d|
|(ŠA×HI@g~a)~a|	=	|(ŠA×HI@g~a)~a|
|(ŠA×HI@g~a)~b|	=	|(ŠA×HI@g~a)~b|
|ŠITA~b1×HI@g~a|		|ŠITA~b1@g×HI@g~a|
|ŠITA~b3×NAM₂|	=	|ŠITA~b3×NAM₂|
|ŠITA~a1×ŠU₂|		|ŠITA~a1×ŠU₂~b|
|ŠITA@g~a×1(N04)|	=	|ŠITA@g~a×1(N04)|
|ŠITA@g~a×1(N06)|	=	|ŠITA@g~a×1(N06)|
|ŠU₂.AN|		|ŠU₂~a.AN|
|ŠU₂.E₂~a|		|ŠU₂~b.E₂~a|
